,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count
26953,Garden,142885,Smart Seed Dense Shade Mixture 7lb bag,http://www.homedepot.com/p/314933301,Homedepot,PenningtonGrass,314933291,314933301,Yes,2022-06-10T00:00:00,2022,6,23,Nothing at all,Followed directions and literally have seen no growth whatsoever. Unfortunate waste of money and time. Very disappointed!,organic reviews,29.82,1,0,0,0,No,followed directions and literally have seen no growth whatsoever. unfortunate waste of money and time. very disappointed!,2022-06-10,17
4086,Garden,49479,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713416,Homedepot,PenningtonGrass,317713416,317713416,No,2021-10-20T00:00:00,2021,10,42,Smart patch,[This review was collected as part of a promotion.] Very excited to try this we had grubs in spots of our yard cleaned that up and we put down the Pennington smart patch bear spot repair for lawns. Very easy to put down watered every day! Still have not gotten any grass to grow yet so keeping my fingers crossed,syndicated reviews,0.0,4,1,0,0,Yes,[this review was collected as part of a promotion.] very excited to try this we had grubs in spots of our yard cleaned that up and we put down the pennington smart patch bear spot repair for lawns. very easy to put down watered every day! still have not gotten any grass to grow yet so keeping my fingers crossed,2021-10-20,60
17793,Garden,111367,Smart Seed Sun & Shade Mixture 3lb bag,http://www.homedepot.com/p/314933321,Homedepot,PenningtonGrass,314933321,314933321,Yes,2022-05-02T00:00:00,2022,5,18,Very reasonable,[This review was collected as part of a promotion.] Took a little while for grass to take off with the off and on again cold weather but it finally has and it looks thick and is coming in nicely. Very affordable. Ended up buying another larger bag.,syndicated reviews,12.94,5,0,0,0,Yes,[this review was collected as part of a promotion.] took a little while for grass to take off with the off and on again cold weather but it finally has and it looks thick and is coming in nicely. very affordable. ended up buying another larger bag.,2022-05-02,47
27189,Garden,143121,Smart Seed Pacific Northwest Mixture 3lb bag,https://www.homedepot.com/p/Pennington-Smart-Seed-3-lbs-Pacific-Northwest-Grass-Seed-and-Fertilizer-100543712/314933289,Homedepot,PenningtonGrass,314933289,314933289,Yes,2022-06-17T00:00:00,2022,6,24,Performing as advertised.,I like the quick germination.  Its filling in nicely.,organic reviews,17.97,5,0,0,0,No,i like the quick germination.  its filling in nicely.,2022-06-17,10
28353,Garden,150265,Zenith Zoysia Seed With Mulch 5lb bag ,https://www.walmart.com//ip/Pennington-Zoysia-Grass-Seed-with-Mulch-5-lb-Bag-Covers-up-to-1-000-sq-ft/20918387?selected=true,Walmart,PenningtonGrass,20918387,20918387,No,2022-06-10T00:00:00,2022,6,23,JUNK,Bought 3 bags of this grass. Followed directions exactly. 7 weeks later not a sign of grass and weeds have taken over the bare spots. A lot of money spent for nothing. I should have bought Scotts.,syndicated reviews,43.98,1,0,0,0,No,bought 3 bags of this grass. followed directions exactly. 7 weeks later not a sign of grass and weeds have taken over the bare spots. a lot of money spent for nothing. i should have bought scotts.,2022-06-10,37
13087,Garden,77126,Kentucky 31 Tall Fescue 20lb bag,http://www.homedepot.com/p/306924565,Homedepot,PenningtonGrass,314933308,306924565,Yes,2022-03-15T00:00:00,2022,3,11,only about 10 percent of it grew....,only about 10 percent of it grew.,organic reviews,45.97,1,0,0,0,No,only about 10 percent of it grew.,2022-03-15,7
14653,Garden,80457,Smart Seed Pennsylvania State Mixture 20lb bag,http://www.homedepot.com/p/314933324,Homedepot,PenningtonGrass,314933290,314933324,Yes,2022-04-06T00:00:00,2022,4,14,Ill let you know when the grass grows. Its only...,Ill let you know when the grass grows. Its only been a week,organic reviews,75.47,3,0,0,0,No,ill let you know when the grass grows. its only been a week,2022-04-06,13
3004,Garden,27883,Lawn Booster Sun & Shade 35lb bag,http://www.homedepot.com/p/t/311569529,Homedepot,PenningtonGrass,311569529,311569530,Yes,2021-08-17T00:00:00,2021,8,33,Barely grew in shade,"This seed absolutely will not grow unless its in the shade. Even then it is very spotty. I turned the soil, added fresh top soil, gently raked the seed in the top layer, and watered them religiously. Horrible production. Dont bother",organic reviews,47.99,1,0,0,0,No,"this seed absolutely will not grow unless its in the shade. even then it is very spotty. i turned the soil, added fresh top soil, gently raked the seed in the top layer, and watered them religiously. horrible production. dont bother",2021-08-17,41
26855,Garden,142787,Smart Seed Sun & Shade Southern Mixture 3lb bag,http://www.homedepot.com/p/314933301,Homedepot,PenningtonGrass,314933317,314933301,Yes,2022-06-29T00:00:00,2022,6,26,"Following w the directions and apply its starter fertilizer, great...","Following w the directions and apply its starter fertilizer, great results",organic reviews,12.15,5,0,0,0,No,"following w the directions and apply its starter fertilizer, great results",2022-06-29,11
5366,Garden,62254,Smart Seed Sun & Shade Mixture 7lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461173,Lowes,PenningtonGrass,5001461173,5001461171,Yes,2021-09-21T00:00:00,2021,9,38,Love this grass seed!,We have always bought scotts grass seed but we have been having lots of problems with getting the grass to grow. While looking for grass seed we seen this one and figured we would try it. Not even a week later we have grass popping up everywhere and the big dirry spot is not almost filled with grass! All we did was put straw over the top to and water,organic reviews,28.48,5,0,0,0,No,we have always bought scotts grass seed but we have been having lots of problems with getting the grass to grow. while looking for grass seed we seen this one and figured we would try it. not even a week later we have grass popping up everywhere and the big dirry spot is not almost filled with grass! all we did was put straw over the top to and water,2021-09-21,70
17205,Garden,110779,Lawn Booster Sun & Shade 9.6lb bag,http://www.homedepot.com/p/311569530,Homedepot,PenningtonGrass,311569530,311569530,Yes,2022-04-27T00:00:00,2022,4,17,Not a blade of grass has germinated...,Not a blade of grass has germinated,organic reviews,19.97,1,0,0,1,No,not a blade of grass has germinated,2022-04-27,7
17156,Garden,110730,Kentucky 31 Tall Fescue,http://www.homedepot.com/p/306924565,Homedepot,PenningtonGrass,204711466,306924565,Yes,2022-05-04T00:00:00,2022,5,18,"Very good, I really like the ssed plus its already...","Very good, I really like the ssed plus its already putting out",organic reviews,25.98,5,0,0,0,No,"very good, i really like the ssed plus its already putting out",2022-05-04,12
20848,Garden,132550,Lawn Booster Tall Fescue 35lb bag,http://www.homedepot.com/p/311569530,Homedepot,PenningtonGrass,311569532,311569530,Yes,2022-05-20T00:00:00,2022,5,20,Green grass,Grass is doing great  was able to mow  it this week.,organic reviews,49.97,5,0,0,0,No,grass is doing great  was able to mow  it this week.,2022-05-20,13
5942,Garden,65695,"Pennington Smart Patch Tall Fescue Mix, 5 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-Tall-Fescue-5-LB/5005478555,Lowes,PenningtonGrass,5005478555,5005478555,Yes,2021-10-21T00:00:00,2021,10,42,Worked great,[This review was collected as part of a promotion.] Worked in about 5 days! Grew quickly and very thick and green. Thank you!,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] worked in about 5 days! grew quickly and very thick and green. thank you!,2021-10-21,23
5357,Garden,62214,Smart Seed Pennsylvania State Mixture 20lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461209,Lowes,PenningtonGrass,5001461209,5001461209,Yes,2021-06-01T00:00:00,2021,6,22,"fantastic resukts, germinated in less than a week","Last fall I bought a couple bags of this to fill in bare areas on my new lawn in front of my home and spread it as soon as i got it home, watered 15 minutes twice a day and saw new griwth in less than a week. I was so pleased with the results in front i went back to buy enough to do the entire yard. Pennington was sold out so I picked up Scotts State Blend. Followed same procedure as I did for the Pennington seed. Didnt see any growth until about 10 days and then it was thin. This Spring the front yard is nice, thick and beautiful. The back yard is still spotty and thin and needs to be seeded. So now I wonder if the Scotts was simply older and or stored poorly or is Penningtons that much better? I suspect the Scotts was old, will be sticking with Pennington for now on.",organic reviews,69.98,5,1,0,2,No,"last fall i bought a couple bags of this to fill in bare areas on my new lawn in front of my home and spread it as soon as i got it home, watered 15 minutes twice a day and saw new griwth in less than a week. i was so pleased with the results in front i went back to buy enough to do the entire yard. pennington was sold out so i picked up scotts state blend. followed same procedure as i did for the pennington seed. didnt see any growth until about 10 days and then it was thin. this spring the front yard is nice, thick and beautiful. the back yard is still spotty and thin and needs to be seeded. so now i wonder if the scotts was simply older and or stored poorly or is penningtons that much better? i suspect the scotts was old, will be sticking with pennington for now on.",2021-06-01,159
16457,Garden,110031,Smart Seed Bermudagrass 8.75 lb bag,https://www.amazon.com/dp/B08QRLK7LB,Amazon,PenningtonGrass,B08QRLK7LB,B08QRLK7LB,No,2022-04-30T00:00:00,2022,4,17,It was easy to spread but didnt work.,It was easy to spread but didnt work.i am really surprised that after following every bit of details it didnt work.,organic reviews,0.0,1,0,0,0,No,it was easy to spread but didnt work.i am really surprised that after following every bit of details it didnt work.,2022-04-30,21
6239,Garden,65992,"Pennington Smart Patch Dense Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Dense-Shade-5-LB/5005478563,Lowes,PenningtonGrass,5005478563,5005478563,Yes,2021-10-25T00:00:00,2021,10,43,Pennington Smart Patch Dense mix,[This review was collected as part of a promotion.] We had a patch of our lawn that had died out this year and we was thinking about patching it with sod until I received this seed mix.  We mixed it with a little potting soil and put on the dead areas.  Within a week we had new grass sprouting and the patches are filing in really well.  I am very impressed with how quickly this seed sprouted.,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] we had a patch of our lawn that had died out this year and we was thinking about patching it with sod until i received this seed mix.  we mixed it with a little potting soil and put on the dead areas.  within a week we had new grass sprouting and the patches are filing in really well.  i am very impressed with how quickly this seed sprouted.,2021-10-25,80
4073,Garden,49466,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713416,Homedepot,PenningtonGrass,317713416,317713416,No,2021-10-20T00:00:00,2021,10,42,It works!,"[This review was collected as part of a promotion.] Its already starting to take. Follow the directions on the bag, match the region and shade/exposure level, and I think youll get the results you need. Hoping it blends with the rest of.my lawn, but time will tell.",syndicated reviews,0.0,4,0,0,0,Yes,"[this review was collected as part of a promotion.] its already starting to take. follow the directions on the bag, match the region and shade/exposure level, and i think youll get the results you need. hoping it blends with the rest of.my lawn, but time will tell.",2021-10-20,47
5717,Garden,65470,"Pennington Smart Patch Tall Fescue Mix, 5 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-Tall-Fescue-5-LB/5005478555,Lowes,PenningtonGrass,5005478555,5005478555,Yes,2021-11-08T00:00:00,2021,11,45,Grass  grower,"[This review was collected as part of a promotion.] I recieved this product to try out,  it worked well in some places,  not so well in other places. It seemed like you maybe needed it to have more sunlight, and maybe  more time",syndicated reviews,16.98,3,0,0,0,Yes,"[this review was collected as part of a promotion.] i recieved this product to try out,  it worked well in some places,  not so well in other places. it seemed like you maybe needed it to have more sunlight, and maybe  more time",2021-11-08,46
5329,Garden,62104,Smart Seed Dense Shade Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461187,Lowes,PenningtonGrass,5001461187,5001461189,Yes,2021-10-07T00:00:00,2021,10,40,Flopped on Gulf Coast,"Took the time to well rake the soil in preparation for sawing.  Kept it well wartered but, to my extreme dismay, only about twenty percent of the seed took.  would NOT RECOMMED THIS PRODUCT!!!!",organic reviews,16.98,1,2,0,1,No,"took the time to well rake the soil in preparation for sawing.  kept it well wartered but, to my extreme dismay, only about twenty percent of the seed took.  would not recommed this product!!!!",2021-10-07,36
4589,Garden,49983,"Pennington Smart Patch Dense Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713426,Homedepot,PenningtonGrass,317713426,317713426,No,2021-11-01T00:00:00,2021,11,44,It helped turn my grass around!,[This review was collected as part of a promotion.] I had yellow spots and couldnt figure out why. I licked up some Smart Patch Dense Shade mix and have been thrilled with the results!,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] i had yellow spots and couldnt figure out why. i licked up some smart patch dense shade mix and have been thrilled with the results!,2021-11-01,34
5407,Garden,63955,The Rebels Tall Fescue 20 lb,https://www.lowes.com/pd/Pennington-The-Rebels-Tall-fescue-Grass-Seed/5001464605,Lowes,PenningtonGrass,5001464605,5001464611,Yes,2021-11-07T00:00:00,2021,11,44,The Rebels is the only seed I use.,"I live in Fuquay Varina, North Carolina. I planted Rebels Southern Classic Tall Fescue blend and Scotts Turf builder starter food on October 4, 2021. I water twice a day for 30 minutes according to the directions. It sprouted October 10, 2021. Today November 7, 2021 it is about 6 inches tall. Im watering it once a day now for 30 minutes according to the directions. Im very happy with Rebels.",organic reviews,47.98,5,5,0,0,No,"i live in fuquay varina, north carolina. i planted rebels southern classic tall fescue blend and scotts turf builder starter food on october 4, 2021. i water twice a day for 30 minutes according to the directions. it sprouted october 10, 2021. today november 7, 2021 it is about 6 inches tall. im watering it once a day now for 30 minutes according to the directions. im very happy with rebels.",2021-11-07,71
15206,Garden,90490,Smart Seed Sun & Shade Mixture 3lb bag,http://www.homedepot.com/p/314933321,Homedepot,PenningtonGrass,314933321,314933321,Yes,2022-04-13T00:00:00,2022,4,15,It did not germinate....,It did not germinate.,organic reviews,12.94,1,0,0,0,No,it did not germinate.,2022-04-13,4
1984,Garden,16199,Contractors Mix Central 40lb bag,http://www.homedepot.com/p/t/205599920,Homedepot,PenningtonGrass,205599920,204711431,Yes,2021-07-17T00:00:00,2021,7,28,"I spread the seeds out on a Saturday, put the...","I spread the seeds out on a Saturday, put the sprinkler on a timer to come on for 30 minutes twice a day, left Sunday to go camping, temperatures over 110* for the days we were gone, came home Wednesday to 3 tall grass. I was blown away when I looked in the backyard and there was green grass.",organic reviews,64.98,4,0,0,1,No,"i spread the seeds out on a saturday, put the sprinkler on a timer to come on for 30 minutes twice a day, left sunday to go camping, temperatures over 110* for the days we were gone, came home wednesday to 3 tall grass. i was blown away when i looked in the backyard and there was green grass.",2021-07-17,59
21507,Garden,133334,Smart Seed Northeast Mixture 3lb bag,http://www.homedepot.com/p/314933296,Homedepot,PenningtonGrass,314933296,314933296,Yes,2022-05-25T00:00:00,2022,5,21,Low springtime germination,Had very low percentage of germination in a springtime spot repair effort.,organic reviews,17.47,2,0,0,0,No,had very low percentage of germination in a springtime spot repair effort.,2022-05-25,12
27172,Garden,143104,Smart Seed Ohio State Mixture 20lb bag,http://www.homedepot.com/p/314933286,Homedepot,PenningtonGrass,314933299,314933286,Yes,2022-06-10T00:00:00,2022,6,23,Nothing at all,Followed directions and literally have seen no growth whatsoever. Unfortunate waste of money and time. Very disappointed!,organic reviews,53.97,1,0,0,0,No,followed directions and literally have seen no growth whatsoever. unfortunate waste of money and time. very disappointed!,2022-06-10,17
9149,Garden,69021,Kentucky 31 Tall Fescue,https://www.homedepot.com/p/Pennington-10-lbs-Kentucky-31-Tall-Fescue-Penkoted-Grass-Seed-100521768/204711466,Homedepot,PenningtonGrass,204711466,306924565,Yes,2021-11-15T00:00:00,2021,11,46,The seed did not grow. It was planted along with...,"The seed did not grow. It was planted along with the appropriate amount of starter fertilizer on October 24, 2021.  Very disappointing!",organic reviews,21.98,1,0,0,0,No,"the seed did not grow. it was planted along with the appropriate amount of starter fertilizer on october 24, 2021.  very disappointing!",2021-11-15,23
19503,Garden,131015,"Pennington Smart Patch Tall Fescue Mix, 5 lb",http://www.homedepot.com/p/317713416,Homedepot,PenningtonGrass,317713418,317713416,Yes,2022-05-14T00:00:00,2022,5,19,Good,I put this smart patch sun shade mix down just about two weeks ago now.  Today I just started seeing the new grass hairs coming up.  NY has had a cold spring so I think it took a little longer for it to start coming in but I can really see it now. I have one spot it doesnt seen to be growing in but seems to be in others.  It has a fertilizer mixed in with the seed to help it grow. I still cant say how well it is going to come in its to early to say.,organic reviews,17.82,4,3,0,0,No,i put this smart patch sun shade mix down just about two weeks ago now.  today i just started seeing the new grass hairs coming up.  ny has had a cold spring so i think it took a little longer for it to start coming in but i can really see it now. i have one spot it doesnt seen to be growing in but seems to be in others.  it has a fertilizer mixed in with the seed to help it grow. i still cant say how well it is going to come in its to early to say.,2022-05-14,103
18867,Garden,130295,Pennington Seed Starter Mat,http://www.homedepot.com/p/100662155,Homedepot,PenningtonGrass,100662155,100662155,No,2022-05-25T00:00:00,2022,5,21,Not too great,Depending on the seed you use it tends to get saturated and grass doesnt grow,organic reviews,21.99,3,0,0,0,No,depending on the seed you use it tends to get saturated and grass doesnt grow,2022-05-25,15
26936,Garden,142868,Smart Seed Dense Shade Mixture 7lb bag,http://www.homedepot.com/p/314933301,Homedepot,PenningtonGrass,314933291,314933301,Yes,2022-06-08T00:00:00,2022,6,23,TBD but so far so good. Planted 2wks ago. Grass...,"TBD but so far so good. Planted 2wks ago. Grass started poking through topsoil after 1st week. 1.5"" after 2nd week. Coverage is spotty at this point still too early to formulate an opinion.",organic reviews,29.82,4,0,0,0,No,"tbd but so far so good. planted 2wks ago. grass started poking through topsoil after 1st week. 1.5"" after 2nd week. coverage is spotty at this point still too early to formulate an opinion.",2022-06-08,34
21654,Garden,133526,Smart Seed Pennsylvania State Mixture 7lb bag,http://www.homedepot.com/p/314933324,Homedepot,PenningtonGrass,314933323,314933324,Yes,2022-05-19T00:00:00,2022,5,20,"I followed all directions, and the weather is optimal for...","I followed all directions, and the weather is optimal for growing grass seed, however this grass seed has not germinated yet.",organic reviews,33.97,1,0,0,0,No,"i followed all directions, and the weather is optimal for growing grass seed, however this grass seed has not germinated yet.",2022-05-19,21
1446,Garden,7779,Annual Ryegrass 50lb bag,http://www.homedepot.com/p/t/100333280,Homedepot,PenningtonGrass,100333280,100333277,Yes,2021-10-16T00:00:00,2021,10,41,"love this product, it never disappoints!!!...","love this product, it never disappoints!!!",organic reviews,66.97,5,0,0,0,No,"love this product, it never disappoints!!!",2021-10-16,6
4712,Garden,50106,"Pennington Smart Patch Dense Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713426,Homedepot,PenningtonGrass,317713426,317713426,No,2021-10-21T00:00:00,2021,10,42,Great features!,"[This review was collected as part of a promotion.] The Pennington Smart Patch Dense Shade Mix is the best thing I could added on my lawn. For years I been trying to get all the bare spots to grow having animals it hard to keep my lawn all even and green. I started using the Pennington seeding mixture its so easy to apply on bare spots I just shake and lightly water, to my surprise within a week I started noticing grass in my bare spots and not long after my whole lawn started looking thick and fully green with no more bare spots! All and all I was very satisfied with this products quality, functionality, and good germination time, great under big shades tree!",syndicated reviews,0.0,5,2,0,0,Yes,"[this review was collected as part of a promotion.] the pennington smart patch dense shade mix is the best thing i could added on my lawn. for years i been trying to get all the bare spots to grow having animals it hard to keep my lawn all even and green. i started using the pennington seeding mixture its so easy to apply on bare spots i just shake and lightly water, to my surprise within a week i started noticing grass in my bare spots and not long after my whole lawn started looking thick and fully green with no more bare spots! all and all i was very satisfied with this products quality, functionality, and good germination time, great under big shades tree!",2021-10-21,125
5574,Garden,65069,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Sun-and-Shade-5-LB/5005480037,Lowes,PenningtonGrass,5005480037,5005480037,Yes,2021-10-20T00:00:00,2021,10,42,Great Product!,"[This review was collected as part of a promotion.] Just picked up a bag of Pennington Sun & Shade Smart Patch. We always use this product on our lawn as it has seed, mulch & fertilizer all in one container. It works wonders on bare spots caused by pets & lawn disease. Smart Patch works in approximately 5 days. All you need to do is prepare bare spot(s), sprinkle & water! Then watch your grass grow. So easy!",syndicated reviews,16.98,5,1,0,0,Yes,"[this review was collected as part of a promotion.] just picked up a bag of pennington sun & shade smart patch. we always use this product on our lawn as it has seed, mulch & fertilizer all in one container. it works wonders on bare spots caused by pets & lawn disease. smart patch works in approximately 5 days. all you need to do is prepare bare spot(s), sprinkle & water! then watch your grass grow. so easy!",2021-10-20,78
15453,Garden,100048,Pennington Seed Starter Mat,http://www.homedepot.com/p/100662155,Homedepot,PenningtonGrass,100662155,100662155,No,2022-04-19T00:00:00,2022,4,16,Not worth it. Get the bagged straw instead....,Not worth it. Get the bagged straw instead.,organic reviews,21.99,1,0,0,0,No,not worth it. get the bagged straw instead.,2022-04-19,8
14119,Garden,79336,Smart Seed Ohio State Mixture 20lb bag,http://www.homedepot.com/p/314933286,Homedepot,PenningtonGrass,314933299,314933286,Yes,2022-04-01T00:00:00,2022,4,13,"Even in some inclement weather conditions, it sprouted. Been about...","Even in some inclement weather conditions, it sprouted. Been about 2 weeks and plenty of new growth",organic reviews,53.97,5,0,0,0,No,"even in some inclement weather conditions, it sprouted. been about 2 weeks and plenty of new growth",2022-04-01,17
15072,Garden,90356,Smart Seed Perennial Rye Blend 3lb bag,http://www.homedepot.com/p/314933301,Homedepot,PenningtonGrass,314933325,314933301,Yes,2022-04-14T00:00:00,2022,4,15,Fertilizer and seed in the same bag.,"Contains fertilizer and seed in the same bag. Very convenient, but also very expensive. Sun and Shade mixture should solve problems under trees. The Penncoated green color makes it easy see during application. I planted April 6, and now on April 14 am beginning to see some sprouts. Water or rainfall every day during germination. Note that only 40% the mix is grass seed, the rest is fertilizer and seed coating.",organic reviews,12.98,3,0,0,0,No,"contains fertilizer and seed in the same bag. very convenient, but also very expensive. sun and shade mixture should solve problems under trees. the penncoated green color makes it easy see during application. i planted april 6, and now on april 14 am beginning to see some sprouts. water or rainfall every day during germination. note that only 40% the mix is grass seed, the rest is fertilizer and seed coating.",2022-04-14,71
9408,Garden,70105,Pennington Seed Starter Mat,https://www.homedepot.com/p/Pennington-18-ft-x-39-in-Seed-Starter-Mat-100083888/100662155,Homedepot,PenningtonGrass,100662155,100662155,No,2021-12-18T00:00:00,2021,12,50,"Never again,,,",Poorly constructed.  Rips.   And no seed.   Save your money.   Not on this product...,organic reviews,20.48,1,0,0,0,No,poorly constructed.  rips.   and no seed.   save your money.   not on this product...,2021-12-18,20
5632,Garden,65127,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Sun-and-Shade-5-LB/5005480037,Lowes,PenningtonGrass,5005480037,5005480037,Yes,2021-10-21T00:00:00,2021,10,42,Excited for the possibilities,[This review was collected as part of a promotion.] We havent seen the results yet but are excited to see what is to come from this seed!,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] we havent seen the results yet but are excited to see what is to come from this seed!,2021-10-21,27
16493,Garden,110067,One Step Complete Bermuda 10lb ,https://www.amazon.com/dp/B084NJ597P,Amazon,PenningtonGrass,B084NJ597P,B084NJ597P,Yes,2022-04-29T00:00:00,2022,4,17,Not so much...,Was not impressed.,organic reviews,0.0,1,0,0,0,No,was not impressed.,2022-04-29,3
27265,Garden,143197,Smart Seed Pennsylvania State Mixture 3lb bag,http://www.homedepot.com/p/314933324,Homedepot,PenningtonGrass,314933324,314933324,Yes,2022-06-16T00:00:00,2022,6,24,Disappointed !!,"This is the only time in my entire life that I can recall planting grass seed , and seeing nothing grow ! Who in the world named this stuff , "" Smart Seed "" ?",organic reviews,16.97,1,0,0,0,No,"this is the only time in my entire life that i can recall planting grass seed , and seeing nothing grow ! who in the world named this stuff , "" smart seed "" ?",2022-06-16,35
19637,Garden,131165,"Pennington Smart Patch Bermudagrass Mix, 5 lb Jug",http://www.homedepot.com/p/317713416,Homedepot,PenningtonGrass,317713428,317713416,Yes,2022-05-16T00:00:00,2022,5,20,Bare Spots Beware,"[This review was collected as part of a promotion.] This really was easy to spread and started sprouting quickly. Our soil is rocky, as we live in the mountains and sometimes weeds are the only things that grow well. But this mix has done a good job so far!",syndicated reviews,28.98,4,0,0,0,Yes,"[this review was collected as part of a promotion.] this really was easy to spread and started sprouting quickly. our soil is rocky, as we live in the mountains and sometimes weeds are the only things that grow well. but this mix has done a good job so far!",2022-05-16,49
21624,Garden,133486,Smart Seed Pacific Northwest Mixture 3lb bag,https://www.homedepot.com/p/Pennington-Smart-Seed-3-lbs-Pacific-Northwest-Grass-Seed-and-Fertilizer-100543712/314933289,Homedepot,PenningtonGrass,314933289,314933289,Yes,2022-05-19T00:00:00,2022,5,20,There are the best seeds I have ever used!!!!!...,There are the best seeds I have ever used!!!!!,organic reviews,17.97,5,0,0,0,No,there are the best seeds i have ever used!!!!!,2022-05-19,9
17739,Garden,111313,Smart Seed Ohio State Mixture 20lb bag,http://www.homedepot.com/p/314933286,Homedepot,PenningtonGrass,314933299,314933286,Yes,2022-04-27T00:00:00,2022,4,17,This is half grass seed and half coating. It works...,This is half grass seed and half coating. It works about half the time. If you over apply about two times you will have average results. It will eventually produce some seedlings. Although it might take a month. I would be hesitant to apply this for an entire new yard. It seems to work okay for small repairs.,organic reviews,53.97,3,0,0,0,No,this is half grass seed and half coating. it works about half the time. if you over apply about two times you will have average results. it will eventually produce some seedlings. although it might take a month. i would be hesitant to apply this for an entire new yard. it seems to work okay for small repairs.,2022-04-27,58
1483,Garden,9125,Pennington Seed Starter Mat,http://www.homedepot.com/p/t/100662155,Homedepot,PenningtonGrass,100662155,100662155,No,2021-07-22T00:00:00,2021,7,29,Had grass within days held the seed in place...,Had grass within days held the seed in place,organic reviews,21.99,5,0,0,0,No,had grass within days held the seed in place,2021-07-22,9
15963,Garden,100558,Smart Seed Bermudagrass 8.75 lb bag,http://www.homedepot.com/p/314933301,Homedepot,PenningtonGrass,314933298,314933301,Yes,2022-04-20T00:00:00,2022,4,16,We FINALLY have Green Grass!!!,"[This review was collected as part of a promotion.] After trying several products, THIS ONE finally sprouted as advertised!! The coverage was very even and easy to apply!! We will be buying more to cover the back yard too!!",syndicated reviews,30.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] after trying several products, this one finally sprouted as advertised!! the coverage was very even and easy to apply!! we will be buying more to cover the back yard too!!",2022-04-20,39
4765,Garden,51330,Annual Ryegrass 25lb bag,https://www.lowes.com/pd/Pennington-Annual-Ryegrass-Grass-Seed/1000009348,Lowes,PenningtonGrass,1000009348,1000009350,Yes,2021-11-05T00:00:00,2021,11,44,green yard,Been overseed8ng for 20 ywara and this is fastest growing seed i have wver used.  I have used seed from a golf course and this is better.   Spread seed and cut the grass 7 days latet.,organic reviews,45.48,5,0,0,0,No,been overseed8ng for 20 ywara and this is fastest growing seed i have wver used.  i have used seed from a golf course and this is better.   spread seed and cut the grass 7 days latet.,2021-11-05,39
18018,Garden,111592,Smart Seed Dense Shade Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461187,Lowes,PenningtonGrass,5001461187,5001461189,Yes,2022-04-26T00:00:00,2022,4,17,Great for my little patch,[This review was collected as part of a promotion.] This seems to be working really well in an away spot in our yarn. The area doesnt get a lot of attention and this seems to be holding strong!,syndicated reviews,18.38,4,0,0,0,Yes,[this review was collected as part of a promotion.] this seems to be working really well in an away spot in our yarn. the area doesnt get a lot of attention and this seems to be holding strong!,2022-04-26,38
12738,Garden,76014,Smart Seed Perennial Rye Blend 3lb bag,https://www.amazon.com/dp/B08QRPPGDV,Amazon,PenningtonGrass,B08QRPPGDV,B08QRPPGDV,No,2022-03-10T00:00:00,2022,3,10,grew and established quickly,"this seed had a high germination rate and within 10 days the entire area seeded has grass growing evenly, easy to apply and is colored seed makes it able to see the amount of seed coverage being applied, impressive, hope it holds up over time,",organic reviews,12.98,5,0,0,0,No,"this seed had a high germination rate and within 10 days the entire area seeded has grass growing evenly, easy to apply and is colored seed makes it able to see the amount of seed coverage being applied, impressive, hope it holds up over time,",2022-03-10,45
16043,Garden,100638,Smart Seed Sun & Shade Mixture 20lb bag,http://www.homedepot.com/p/314933321,Homedepot,PenningtonGrass,314933319,314933321,Yes,2022-04-22T00:00:00,2022,4,16,Worst ever,About 300 dollars worth with zero germination. Believe all the one star reviews.,organic reviews,63.87,1,0,0,0,No,about 300 dollars worth with zero germination. believe all the one star reviews.,2022-04-22,13
