,Unnamed: 0.1,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,cost_m,efficient_m,effective_m,ease of use_m,sentiment
110,3948,Garden,49340,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713416,Homedepot,Pennington Grass,317713416,317713416,No,2021-11-20T00:00:00,2021,11,46,Works so far!,[This review was collected as part of a promotion.] We just recently got our patio removed and put grass down... there were a few spots that just werent growing nicely. We tried this product and so far it has worked wonders for our spots. Would recommend!,syndicated reviews,0.0,4,0,0,0,Yes,[this review was collected as part of a promotion.] we just recently got our patio removed and put grass down... there were a few spots that just werent growing nicely. we tried this product and so far it has worked wonders for our spots. would recommend!,2021-11-20,46,0.5434119701385498,0.9796546101570129,0.9990168809890747,0.6598019599914551,Positive
111,24077,Garden,140007,AMDRO Fire Ant Bait 1lb,https://www.amazon.com.com/dp/B000HJDG0U,Amazon,Amdro,B000HJDG0U,B000HJDG0U,No,2022-06-07T00:00:00,2022,6,23,Great Product when used within 90 days,After about 90 days it loses its effectiveness.,organic reviews,20.48,5,0,0,0,No,after about 90 days it loses its effectiveness.,2022-06-07,8,0.7111597061157227,0.026138829067349434,0.13212132453918457,0.07239185273647308,Negative
112,16444,Garden,110018,One Step Complete Tall Fescue 5lb bag,https://www.amazon.com/dp/B084NS48VX,Amazon,Pennington Grass,B084NS48VX,B084NS48VX,Yes,2022-04-25T00:00:00,2022,4,17,Did not germinate,Raked the ground -- spread the seed -- lightly covered with Scotts topsoil - watered every day for a week --After three weeks not one seed germinated.alan,organic reviews,9.47,1,0,0,0,No,raked the ground -- spread the seed -- lightly covered with scotts topsoil - watered every day for a week --after three weeks not one seed germinated.alan,2022-04-25,27,0.44034263491630554,0.3007291853427887,0.6169334053993225,0.21053503453731537,Neutral
113,3910,Garden,46757,The Rebels Tall Fescue 40lb bag,http://www.homedepot.com/p/t/314933300,Homedepot,Pennington Grass,314933300,314933287,Yes,2021-10-16T00:00:00,2021,10,41,Very little germination after four weeks.  Ive used other...,"Very little germination after four weeks.  Ive used other Pennington tall fescue seed with good results in the past, but this was a failure, despite containing cultivars recommended for my area. Very poor product!",organic reviews,95.98,1,0,0,0,No,"very little germination after four weeks.  ive used other pennington tall fescue seed with good results in the past, but this was a failure, despite containing cultivars recommended for my area. very poor product!",2021-10-16,35,0.824697732925415,0.11935078352689743,0.0063301799818873405,0.05651392787694931,Negative
114,8459,Garden,68331,Smart Seed Dense Shade Mixture 3lb bag,https://www.walmart.com//ip/Pennington-Smart-Seed-Dense-Shade-Grass-Seed-Mix-3-lb/784696245?selected=true,Walmart,Pennington Grass,784696245,338414963,No,2021-08-03T00:00:00,2021,8,31,,Really happy the grass took!,organic reviews,10.23,4,0,0,0,No,really happy the grass took!,2021-08-03,5,0.20738810300827026,0.9193867444992065,0.9725692868232727,0.17891398072242737,Positive
115,3556,Garden,33186,Pennington Wild Bird Food,http://www.homedepot.com/p/t/312026386,Homedepot,Pennington Bird,312026386,312026384,Yes,2021-06-02T00:00:00,2021,6,22,Birds seem to like it....,Birds seem to like it.,organic reviews,12.98,5,0,0,0,No,birds seem to like it.,2021-06-02,5,0.16277843713760376,0.8073697090148926,0.9852697253227234,0.7273696064949036,Positive
116,1413,Garden,7529,Annual Ryegrass 50lb bag,http://www.homedepot.com/p/t/100333280,Homedepot,Pennington Grass,100333280,100333277,Yes,2021-11-17T00:00:00,2021,11,46,Arrived on time. Great germination rate. Very pleased....,Arrived on time. Great germination rate. Very pleased.,organic reviews,66.97,5,0,0,0,No,arrived on time. great germination rate. very pleased.,2021-11-17,8,0.14745235443115234,0.9855111241340637,0.994640052318573,0.3604888319969177,Positive
117,8792,Garden,68664,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-16-oz-Insect-Killer-Concentrate-100530122/308861793,Homedepot,GardenTech,308861793,303593722,Yes,2021-08-12T00:00:00,2021,8,32,Worked great after I figured out the new nozzle,"Sevin very recently changed their nozzle design for the hose attachment bottle (probably due to the prior complaints about it leaking). However, at this time, there are NO instructions for how to use the new nozzle anywhere online or on the bottle/label. The nozzle options are now: OFF, RINSE, & CLEAN. It was a bit frustrating trying to figure it out and I had to call their customer service, who ended up being really nice. They said to toggle it to CLEAN to use the solution; RINSE will just be water.If youve sprayed down your entire garden and it doesnt look like its pulling any solution, then the internal tube might be clogged. Make sure to shake vigorously before using/if it seems clogged. If that doesnt work, you can try to open the bottle and manually unclog it. Be careful not to break it getting it open since it might be a little tricky. Once I figured out the nozzle, it worked great. I did not have any breaking parts or leaking issues. Ive been dealing with a bad Japanese beetle infestation eating my rose bushes, but most of the beetles were  either dead or had flown away to harass another yard by the next morning. Today, for the first time in a month, my rose buds were finally able to bloom without being eaten.",organic reviews,12.35,5,0,0,1,No,"sevin very recently changed their nozzle design for the hose attachment bottle (probably due to the prior complaints about it leaking). however, at this time, there are no instructions for how to use the new nozzle anywhere online or on the bottle/label. the nozzle options are now: off, rinse, & clean. it was a bit frustrating trying to figure it out and i had to call their customer service, who ended up being really nice. they said to toggle it to clean to use the solution; rinse will just be water.if youve sprayed down your entire garden and it doesnt look like its pulling any solution, then the internal tube might be clogged. make sure to shake vigorously before using/if it seems clogged. if that doesnt work, you can try to open the bottle and manually unclog it. be careful not to break it getting it open since it might be a little tricky. once i figured out the nozzle, it worked great. i did not have any breaking parts or leaking issues. ive been dealing with a bad japanese beetle infestation eating my rose bushes, but most of the beetles were  either dead or had flown away to harass another yard by the next morning. today, for the first time in a month, my rose buds were finally able to bloom without being eaten.",2021-08-12,226,0.6343814134597778,0.2849494218826294,0.8201457858085632,0.20608575642108917,Negative
118,10047,Garden,70744,Smart Seed Dense Shade Mixture 7lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461189,Lowes,Pennington Grass,5001461189,5001461189,Yes,2021-12-23T00:00:00,2021,12,51,"It is truly designed for shade areas. So far, working great!","So far very well pleased with the product. Shaded, grassless areas of my yard took away from those with areas with grass. Now I have 100% coverage. Very little prep required to plant seed...literally raked up leaves and twigs, broadcast seed and (almost) watched it grow. Very little watering required. Could have saved thousands spent on sod that didnt last if I had known of this product sooner. I realize conditions vary by location and results differ and what worked for me may not others but I couldnt be more pleased. I will say that I applied about double the amount of seed indicated for new lawns to achieve a thicker lawn from the start.",syndicated reviews,35.98,5,2,0,0,No,"so far very well pleased with the product. shaded, grassless areas of my yard took away from those with areas with grass. now i have 100% coverage. very little prep required to plant seed...literally raked up leaves and twigs, broadcast seed and (almost) watched it grow. very little watering required. could have saved thousands spent on sod that didnt last if i had known of this product sooner. i realize conditions vary by location and results differ and what worked for me may not others but i couldnt be more pleased. i will say that i applied about double the amount of seed indicated for new lawns to achieve a thicker lawn from the start.",2021-12-23,115,0.8700782656669617,0.9374074935913086,0.9885799884796143,0.9899618625640869,Positive
119,13035,Garden,77074,1 lb. Fire Ant Killer Bait,https://www.homedepot.com/p/AMDRO-6-oz-Fire-Ant-Killer-Bait-100099058/305448173,Homedepot,Amdro,100327315,305448173,Yes,2022-03-17T00:00:00,2022,3,11,I used to get this product in a bag for...,"I used to get this product in a bag for cheaper.  Now Andro Rep says HD does not stock bags.   Probably due to breakage, but $22 for 2 lbs is a little steep.  A great product though!",organic reviews,13.57,5,0,0,0,No,"i used to get this product in a bag for cheaper.  now andro rep says hd does not stock bags.   probably due to breakage, but $22 for 2 lbs is a little steep.  a great product though!",2022-03-17,41,0.9815141558647156,0.7484683394432068,0.9679201245307922,0.36452651023864746,Negative
120,6478,Garden,66316,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,Pennington Bird,17256227,16794608,Yes,2021-07-08T00:00:00,2021,7,27,Satisfied.,Good quality food for the birds.  Reasonably priced.,organic reviews,10.97,5,0,0,0,No,good quality food for the birds.  reasonably priced.,2021-07-08,9,0.8961191177368164,0.905891478061676,0.9910775423049927,0.39228788018226624,Positive
121,5023,Garden,56955,Ironite Plus Lawn & Garden Spray 7-0-1,https://www.lowes.com/pd/Ironite-Plus-5000-sq-ft-6-2-1/3019555,Lowes,Pennington Fertilizer,3019555,3019555,No,2021-08-24T00:00:00,2021,8,34,Useless,"Bought this to even out streak marks left by improper fertilizer application caused by a  Scotts spreader. One week after application of the Ironite, and comparing pictures of before and after, no greening of the lighter green areas is noticeable, and the streak marks are still clearly defined. This product failed to work as described in my case. Will not but again.",organic reviews,12.97,1,4,0,1,No,"bought this to even out streak marks left by improper fertilizer application caused by a  scotts spreader. one week after application of the ironite, and comparing pictures of before and after, no greening of the lighter green areas is noticeable, and the streak marks are still clearly defined. this product failed to work as described in my case. will not but again.",2021-08-24,63,0.8972662091255188,0.013992544263601303,0.004375883378088474,0.015257183462381363,Negative
122,16918,Garden,110492,"Pennington Smart Patch Dense Shade Mix, 10 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713420,317713416,Yes,2022-04-28T00:00:00,2022,4,17,Good Product,"The Smart Patch combination Mulch, Seed, Fertilizer sold by The Home Depot works well. This specific product is good for lawn areas that have less sun than others. I have used this product before with good success. I also like that it is an all in one bag solution. Pennington is a very good brand and provides consistently good quality. I have an expectation of the seed to take 60 to 75 percent of the time and it meets or exceeds my expectations. Growing grass is a tricky thing and you only have one shot for it to germinate. Many factors come into play but you will be successful if your diligent.",organic reviews,28.97,5,4,0,0,No,"the smart patch combination mulch, seed, fertilizer sold by the home depot works well. this specific product is good for lawn areas that have less sun than others. i have used this product before with good success. i also like that it is an all in one bag solution. pennington is a very good brand and provides consistently good quality. i have an expectation of the seed to take 60 to 75 percent of the time and it meets or exceeds my expectations. growing grass is a tricky thing and you only have one shot for it to germinate. many factors come into play but you will be successful if your diligent.",2022-04-28,112,0.270789235830307,0.9521040320396423,0.9986638426780701,0.8203603029251099,Positive
123,3087,Garden,29990,Pennington Ultimate Nut and Fruit Bird Seed Blend,http://www.homedepot.com/p/t/312026396,Homedepot,Pennington Bird,312026396,312026396,Yes,2021-10-06T00:00:00,2021,10,40,Will order again the birds loved it...,Will order again the birds loved it,organic reviews,14.98,5,0,0,0,No,will order again the birds loved it,2021-10-06,7,0.5285624861717224,0.924004077911377,0.9910106658935547,0.7210872769355774,Positive
124,13434,Garden,78107,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,Image for Weeds,100175861,100175861,Yes,2022-03-22T00:00:00,2022,3,12,not as effective as it was promoted...,not as effective as it was promoted,organic reviews,20.47,2,0,0,0,No,not as effective as it was promoted,2022-03-22,7,0.3824601173400879,0.0015867046313360333,0.003605085425078869,0.016899563372135162,Negative
125,13115,Garden,77154,Pennington Ultimate Nut and Fruit Bird Seed Blend,http://www.homedepot.com/p/312026396,Homedepot,Pennington Bird,312026380,312026396,Yes,2022-03-15T00:00:00,2022,3,11,"Yes, and I plan to buy more on my next...","Yes, and I plan to buy more on my next visit to HD",organic reviews,23.98,5,0,0,0,No,"yes, and i plan to buy more on my next visit to hd",2022-03-15,13,0.7169833779335022,0.9113102555274963,0.9934319853782654,0.4099692106246948,Positive
126,19914,Garden,131476,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,Pennington Fertilizer,202949934,202949934,Yes,2022-05-25T00:00:00,2022,5,21,Works great.,Not as refined as some others but still a great emulsion fertilizer.,organic reviews,99.97,3,0,0,0,No,not as refined as some others but still a great emulsion fertilizer.,2022-05-25,12,0.10014895349740982,0.6124072670936584,0.9952085018157959,0.12931391596794128,Positive
127,22492,Garden,134457,Sevin Ready-to-Use 1 gal.,https://www.lowes.com/pd/Sevin-1-Gallon-Garden-Insect-Killer/50261725,Lowes,GardenTech,50261725,50261725,No,2022-05-17T00:00:00,2022,5,20,Works Great,[This review was collected as part of a promotion.] I have used this brand in the past and have always been impressed. The spray does work but I have found this works best for ants that are forming piles in the cracks of my sidewalk. For bigger mounds I much prefer the powder. Less effort to get rid of the pests,syndicated reviews,16.98,4,0,0,0,Yes,[this review was collected as part of a promotion.] i have used this brand in the past and have always been impressed. the spray does work but i have found this works best for ants that are forming piles in the cracks of my sidewalk. for bigger mounds i much prefer the powder. less effort to get rid of the pests,2022-05-17,61,0.5342972278594971,0.7261263132095337,0.9929627180099487,0.7712998986244202,Positive
128,23098,Garden,135118,Sevin Insect Killer Dust 3 lb. Bifenthrin,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-Dust-3lb-Bifenthrin/5005468985,Lowes,GardenTech,5005468985,5005468985,No,2022-05-26T00:00:00,2022,5,21,Highly recommend for home gardens!,"[This review was collected as part of a promotion.] Great for vegetable plants and flowers! We used this on our garden to repel squash bugs, bugs on pepper plants, cucumbers and on my lily flowers. Insects almost devastated my lilies . This stopped them and my lilies were beautiful. We have had NO squash bugs eating our plants after using this. They left our peppers and cucumbers alone as well. We will continue to use this product. Highly recommend.",syndicated reviews,15.42,5,0,0,0,Yes,"[this review was collected as part of a promotion.] great for vegetable plants and flowers! we used this on our garden to repel squash bugs, bugs on pepper plants, cucumbers and on my lily flowers. insects almost devastated my lilies . this stopped them and my lilies were beautiful. we have had no squash bugs eating our plants after using this. they left our peppers and cucumbers alone as well. we will continue to use this product. highly recommend.",2022-05-26,79,0.8406978249549866,0.9959776401519775,0.9996448755264282,0.6843515634536743,Positive
129,3864,Garden,46299,The Rebels Shady Lawn 20lb bag,http://www.homedepot.com/p/t/314933310,Homedepot,Pennington Grass,314933310,314933313,Yes,2021-06-11T00:00:00,2021,6,23,Its has been 3 weeks and the seed has not...,"Its has been 3 weeks and the seed has not come up at all, I have watered everyday.  Bought 3 bags, very big disappointment.",organic reviews,52.98,1,0,0,0,No,"its has been 3 weeks and the seed has not come up at all, i have watered everyday.  bought 3 bags, very big disappointment.",2021-06-11,25,0.6904213428497314,0.023728646337985992,0.03316541388630867,0.0036061753053218126,Negative
130,15386,Garden,90670,Pennington Gray Plastic Hopper Bird Feeder,https://www.walmart.com//ip/Pennington-Gray-Plastic-Hopper-Chickadee-Wild-Bird-Feeder-2-5-lb-Capacity/675610700?selected=true,Walmart,Pennington Bird,675610700,675610700,No,2022-04-12T00:00:00,2022,4,15,Food for All,"Holds a large quantity of seed, but this size does not have a screw top lid likethe 5 lb size does, so the squirrel climbed the pole and got to it.",organic reviews,6.78,3,0,0,0,No,"holds a large quantity of seed, but this size does not have a screw top lid likethe 5 lb size does, so the squirrel climbed the pole and got to it.",2022-04-12,31,0.3792882561683655,0.22434286773204803,0.6731616258621216,0.08795617520809174,Neutral
131,13069,Garden,77108,Sevin Lawn Insect Granules 10 lb.,http://www.homedepot.com/p/304779519,Homedepot,GardenTech,304779519,304779519,Yes,2022-03-15T00:00:00,2022,3,11,It was applied only two days ago so Ive to...,It was applied only two days ago so Ive to wait  for the results,organic reviews,9.47,4,0,0,0,No,it was applied only two days ago so ive to wait  for the results,2022-03-15,15,0.7238165736198425,0.17995905876159668,0.19236409664154053,0.31028351187705994,Neutral
132,18443,Garden,120079,"Pennington Smart Patch Dense Shade Mix, 5 lb Jug",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713426,317713416,Yes,2022-05-08T00:00:00,2022,5,18,horrible,Put down as directed. Nothing sprouted. Water rvert day. Avoid this product its a waste,organic reviews,0.0,1,0,0,0,No,put down as directed. nothing sprouted. water rvert day. avoid this product its a waste,2022-05-08,15,0.8827099204063416,0.017815709114074707,0.325481653213501,0.19549567997455597,Negative
133,18289,Garden,111863,Smart Seed Sun & Shade Southern Mixture 7lb bag,https://www.walmart.com//ip/Pennington-Smart-Seed-Sun-Shade-Grass-Seed-Mix-for-Southern-Lawns-7-lb/212383451?selected=true,Walmart,Pennington Grass,212383451,202649240,Yes,2022-05-01T00:00:00,2022,5,17,Amazed!,"[This review was collected as part of a promotion.] We have an area in our yard that stays pretty shady most of the day. Ive always wanted grass there, but it stayed bare. I applied this grass seed, and within two weeks, grass was growing where Ive never had grass before. Its my first time using grass seed, so I need to fill in a few patchy spots, but Im thrilled with the product so far. If youre looking for sun or shade grass seed, this works! You wont be disappointed!",syndicated reviews,24.97,5,0,0,0,Yes,"[this review was collected as part of a promotion.] we have an area in our yard that stays pretty shady most of the day. ive always wanted grass there, but it stayed bare. i applied this grass seed, and within two weeks, grass was growing where ive never had grass before. its my first time using grass seed, so i need to fill in a few patchy spots, but im thrilled with the product so far. if youre looking for sun or shade grass seed, this works! you wont be disappointed!",2022-05-01,91,0.6132811903953552,0.9862666726112366,0.9991680979728699,0.6794987320899963,Positive
134,21086,Garden,132840,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026398,312026384,Yes,2022-05-19T00:00:00,2022,5,20,Great price on a large bag of seed....,Great price on a large bag of seed.,organic reviews,22.98,5,0,0,0,No,great price on a large bag of seed.,2022-05-19,8,0.9503198266029358,0.9741066694259644,0.9828100204467773,0.27897119522094727,Positive
135,26884,Garden,142816,Smart Seed Dense Shade Mixture 3lb bag,http://www.homedepot.com/p/314933301,Homedepot,Pennington Grass,314933301,314933301,Yes,2022-06-29T00:00:00,2022,6,26,"Following w the directions and apply its starter fertilizer, great...","Following w the directions and apply its starter fertilizer, great results",organic reviews,11.25,5,0,0,0,No,"following w the directions and apply its starter fertilizer, great results",2022-06-29,11,0.15405629575252533,0.9916412830352783,0.9992985129356384,0.98170006275177,Positive
136,5006,Garden,56865,Sevin Ready-to-Spray Bug Killer 32 oz. ,https://www.lowes.com/pd/Sevin-1-Quart-Garden-Insect-Killer/1000477903,Lowes,GardenTech,1000477903,1000477903,No,2021-08-29T00:00:00,2021,8,34,Rid you of the pests destroying your lawn!,This is easy to use no mixing no dust just hook to your garden hose and spray your lawn generously I applied mine during the afternoon so it would dry quickly Once lawn is dry my fella Henry can go back into his area Wear garden gloves and try to keep down wind. You can use this on your shrubs trees and flowers it doesnt hurt them or your grass once you get rid of the insects burrowed in those dead patches your grass will grow green and new ! The dead patches are a sign of sod/web worms and other lawn destroying insects. This has been around for decades its still the best !,organic reviews,13.98,5,1,0,0,No,this is easy to use no mixing no dust just hook to your garden hose and spray your lawn generously i applied mine during the afternoon so it would dry quickly once lawn is dry my fella henry can go back into his area wear garden gloves and try to keep down wind. you can use this on your shrubs trees and flowers it doesnt hurt them or your grass once you get rid of the insects burrowed in those dead patches your grass will grow green and new ! the dead patches are a sign of sod/web worms and other lawn destroying insects. this has been around for decades its still the best !,2021-08-29,115,0.6494491696357727,0.9962663650512695,0.9969995617866516,0.9987598657608032,Positive
137,27517,Garden,143449,Image Kills Nutsedge Ready-to-Spray,https://www.lowes.com/pd/IMAGE-32-oz-Lawn-Weed-Killer/3158899,Lowes,Image for Weeds,3158899,3158899,No,2022-06-09T00:00:00,2022,6,23,From worst yard to best,"I had the worst case of Poa Annua, weeds, and bare spots in Bermuda grass imaginable to the point I thought about tearing it out and re-sodding. This product worked great, but you have to monitor the coverage. I started by spraying with a hose attached bottle that did not meter out coverage correctly. I had to spray the area 4 or 5 times to get the right amount to product out of the bottle. The hose attachment seemed to work fine at first then slowed down dispensing product. I did a second spray 2 weeks later with another bottle again moving slowly and recovering area 4 - 5 times until the correct amount was dispensed. Finally, 3 to 4 weeks later, I followed up with a pump sprayer to spot treat a few survivors (still took 6 gals of spray). 3 weeks later I spread 10/10/10 fertilizer followed by 32/0/10 after another 3 weeks. Now I have the best results ever. So, the trick is treating the area several times making sure to use the correct amount and give it some time. If you have your own hose type sprayer, you may be better off buying the liquid and mixing your own batch to assure correct spread instead of using their defective hose bottle. I wish I took a ""before picture"" but you can see the results after a few months.",syndicated reviews,20.98,5,1,0,0,No,"i had the worst case of poa annua, weeds, and bare spots in bermuda grass imaginable to the point i thought about tearing it out and re-sodding. this product worked great, but you have to monitor the coverage. i started by spraying with a hose attached bottle that did not meter out coverage correctly. i had to spray the area 4 or 5 times to get the right amount to product out of the bottle. the hose attachment seemed to work fine at first then slowed down dispensing product. i did a second spray 2 weeks later with another bottle again moving slowly and recovering area 4 - 5 times until the correct amount was dispensed. finally, 3 to 4 weeks later, i followed up with a pump sprayer to spot treat a few survivors (still took 6 gals of spray). 3 weeks later i spread 10/10/10 fertilizer followed by 32/0/10 after another 3 weeks. now i have the best results ever. so, the trick is treating the area several times making sure to use the correct amount and give it some time. if you have your own hose type sprayer, you may be better off buying the liquid and mixing your own batch to assure correct spread instead of using their defective hose bottle. i wish i took a ""before picture"" but you can see the results after a few months.",2022-06-09,232,0.8137443661689758,0.5946425795555115,0.9934806227684021,0.08735407143831253,Negative
138,11188,Garden,72780,"Expert Gardener Ultra Southern Lawn Fertilizer & Weed Control, Covers 5,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Ultra-Southern-Lawn-Fertilizer-Weed-Control-Covers-5-000-sq-ft/386275336?selected=true,Walmart,Expert Gardener,386275336,386275336,No,2022-01-27T00:00:00,2022,1,4,Value Added Lawn Fertilizer and Weed Control,The Expert Gardener Ultra Southern Weed and Feed is a very good value and I like that it tackles the common weeds that I have in my backyard. It is easy to apply and I am looking forward to seeing the outcome in the days ahead. I received product reimbursement in exchange for my honest review.,organic reviews,17.23,4,0,0,0,No,the expert gardener ultra southern weed and feed is a very good value and i like that it tackles the common weeds that i have in my backyard. it is easy to apply and i am looking forward to seeing the outcome in the days ahead. i received product reimbursement in exchange for my honest review.,2022-01-27,56,0.9393793940544128,0.9644696712493896,0.9954997897148132,0.9948221445083618,Positive
139,26829,Garden,142761,Smart Seed Sun & Shade Southern Mixture 7lb bag,http://www.homedepot.com/p/314933301,Homedepot,Pennington Grass,314933316,314933301,Yes,2022-06-09T00:00:00,2022,6,23,Save your time and money,"2 years ago I bought this seed to fix some bare and thin spots in my front lawn. I scratched the soil with a bow rake, spread the seed and top dressed everything with topsoil. Nothing - not a single seed germinated. This year I bought the same seed and went about the  job a little differently. After  core aerating my lawn, I spread the seed  and then gently broke up the dried up soil cores with a leaf rake and spread the soil around. Same results as last time. Dont waste your time or money.",organic reviews,25.72,1,0,0,0,No,"2 years ago i bought this seed to fix some bare and thin spots in my front lawn. i scratched the soil with a bow rake, spread the seed and top dressed everything with topsoil. nothing - not a single seed germinated. this year i bought the same seed and went about the  job a little differently. after  core aerating my lawn, i spread the seed  and then gently broke up the dried up soil cores with a leaf rake and spread the soil around. same results as last time. dont waste your time or money.",2022-06-09,99,0.8397477865219116,0.21487249433994293,0.050874341279268265,0.04841959476470947,Neutral
140,20940,Garden,132663,Pennington Premium Black Oil Sunflower Bird Seed Bucket,http://www.homedepot.com/p/312026381,Homedepot,Pennington Bird,312026401,312026381,Yes,2022-05-13T00:00:00,2022,5,19,Not quite as good as in the past.bag contained some...,"Not quite as good as in the past.bag contained some debris, including sunflower stalks",organic reviews,20.98,4,0,0,0,No,"not quite as good as in the past.bag contained some debris, including sunflower stalks",2022-05-13,14,0.6678387522697449,0.00409967266023159,0.00846839975565672,0.0016737099504098296,Negative
141,13433,Garden,78106,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,Image for Weeds,100175861,100175861,Yes,2022-03-22T00:00:00,2022,3,12,Does what it saids,It works just have to be patient,organic reviews,20.47,4,0,0,0,No,it works just have to be patient,2022-03-22,7,0.518825888633728,0.861707866191864,0.9961133003234863,0.5605505704879761,Positive
142,2120,Garden,18095,Sevin Ready-to-Spray Bug Killer 32 oz. ,http://www.homedepot.com/p/t/303593722,Homedepot,GardenTech,303593722,303593722,Yes,2021-10-16T00:00:00,2021,10,41,Killed those hornworms dead.  Left their rotting corpses hanging...,Killed those hornworms dead.  Left their rotting corpses hanging on the vines as a warning to other invaders.,organic reviews,15.99,5,0,0,0,No,killed those hornworms dead.  left their rotting corpses hanging on the vines as a warning to other invaders.,2021-10-16,19,0.7892540693283081,0.9096827507019043,0.9880287051200867,0.08849099278450012,Negative
143,13314,Garden,77353,"Expert Gardener Kwik Grass, Fast Establishing Temporary Grass Seed Mixture; 3 lb.",https://www.walmart.com//ip/Expert-Gardener-Kwik-Grass-Fast-Establishing-Temporary-Grass-Seed-Mixture-3-lb/285686968?selected=true,Walmart,Expert Gardener,285686968,285686968,No,2022-03-16T00:00:00,2022,3,11,EXCELLENT PRODUCT.,GREAT GRASS SEED FOR A QUICK GROWTH REPAIR.,organic reviews,8.44,5,0,0,0,No,great grass seed for a quick growth repair.,2022-03-16,8,0.16467265784740448,0.9785895943641663,0.9954385161399841,0.6948102712631226,Positive
144,639,Garden,4473,AMDRO Ant Killing Bait 8-pk,https://www.amazon.com/Amdro-Kills-Ants-Stakes-Pack/dp/B0052EINNK/ref=sr_1_3?keywords=AMDRO+Ant+Killing+Bait+8-pk&qid=1637142650&sr=8-3,Amazon,Amdro,B0052EINNK,B0052EINNK,No,2021-10-23T00:00:00,2021,10,42,"Ants walk right over, no interest in the bait","I had read online that these baits were a good replacement for the discontinued Grants Ants.not for our California ants!The baits are completely ignored, even when left in an ant trail for days - they just walk right over, never going into the bait.from reading recent reviews, it seems that the ingredients of this product have recently changed. Im not sure if that is the issue, or the type of ants we have.Waste of money for me (SF Bay Area, if it helps anyone else).",organic reviews,10.56,1,0,0,0,No,"i had read online that these baits were a good replacement for the discontinued grants ants.not for our california ants!the baits are completely ignored, even when left in an ant trail for days - they just walk right over, never going into the bait.from reading recent reviews, it seems that the ingredients of this product have recently changed. im not sure if that is the issue, or the type of ants we have.waste of money for me (sf bay area, if it helps anyone else).",2021-10-23,85,0.9813675284385681,0.4347938299179077,0.06181405484676361,0.25334814190864563,Negative
145,7110,Garden,66970,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,Pennington Bird,44496032,44496032,No,2021-06-30T00:00:00,2021,6,26,No fuss. No muss,Pennington seeds are a great value from Walmart.  I can order on line and they come to my door. A great advantage for seniors.,organic reviews,9.4,5,0,0,0,No,pennington seeds are a great value from walmart.  i can order on line and they come to my door. a great advantage for seniors.,2021-06-30,25,0.9082816243171692,0.9844775795936584,0.9846121072769165,0.9568825960159302,Positive
146,3611,Garden,34346,Pennington Squirrel's Ear Corn Cobs,http://www.homedepot.com/p/t/312026376,Homedepot,Pennington Bird,312026376,312026376,No,2021-06-02T00:00:00,2021,6,22,Great product! Great service,Great product! Great service,organic reviews,8.98,5,0,0,0,No,great product! great service,2021-06-02,4,0.001902352669276297,0.8859779238700867,0.9935845732688904,0.667034924030304,Positive
147,8902,Garden,68774,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-16-oz-Insect-Killer-Concentrate-100530122/308861793,Homedepot,GardenTech,308861793,303593722,Yes,2021-10-06T00:00:00,2021,10,40,Sevin 32oz Outdoor Insecticide,This works great and I spray all around my house. No more fire ants or bugs,organic reviews,12.35,5,0,0,0,No,this works great and i spray all around my house. no more fire ants or bugs,2021-10-06,16,0.5905463695526123,0.9985061883926392,0.9994382858276367,0.8323696851730347,Positive
