,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count
11591,Garden,73254,11 lbs. Premium Black Oil Sunflower Bird Seed Bucket,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026401,312026381,Yes,2022-02-15T00:00:00,2022,2,7,Youll have to ask the birds!...,Youll have to ask the birds!,organic reviews,20.98,3,0,0,0,No,youll have to ask the birds!,2022-02-15,6
3138,Garden,30469,Pennington Premium Select Wild Bird Seed Blend,http://www.homedepot.com/p/t/312026399,Homedepot,PenningtonBird,312026399,312026399,Yes,2021-06-10T00:00:00,2021,6,23,"Clean store, Great customer service with a smile!...","Clean store, Great customer service with a smile!",organic reviews,11.98,5,0,0,0,No,"clean store, great customer service with a smile!",2021-06-10,8
12943,Garden,76219,Pennington Classic Wild Bird Feed 10lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-10-lb-Bag/26841809?selected=true,Walmart,PenningtonBird,26841809,16794608,Yes,2022-03-11T00:00:00,2022,3,10,Consistent brand,"I have been using this bird seed for several years now and the birds love it. I like that it includes a generous number of sunflower seeds that the birds go after. Other brands I have purchased didnt include very many sunflower seeds. There are a few seeds the birds drop to the ground but overall, most are eaten.",organic reviews,8.17,5,0,0,0,No,"i have been using this bird seed for several years now and the birds love it. i like that it includes a generous number of sunflower seeds that the birds go after. other brands i have purchased didnt include very many sunflower seeds. there are a few seeds the birds drop to the ground but overall, most are eaten.",2022-03-11,59
3581,Garden,33256,Pennington Wild Bird Food,http://www.homedepot.com/p/t/312026386,Homedepot,PenningtonBird,312026386,312026384,Yes,2021-08-27T00:00:00,2021,8,34,Our birds love this seed....,Our birds love this seed.,organic reviews,12.98,5,0,0,0,No,our birds love this seed.,2021-08-27,5
6703,Garden,66541,Pennington Cedar Hanging 2 in 1 Bird Bath/Feeder,https://www.walmart.com//ip/Pennington-Cedar-2-in-1-Wild-Bird-Bath-and-Wild-Bird-Feeder-4-lb-Capacity/32800939?selected=true,Walmart,PenningtonBird,32800939,32800939,No,2021-07-08T00:00:00,2021,7,27,,I love the bath/feeder!! The birds use it all the time as a bath and also feeder as I purchased 2 of them.  The price was great!!!!,organic reviews,8.99,5,0,0,0,No,i love the bath/feeder!! the birds use it all the time as a bath and also feeder as i purchased 2 of them.  the price was great!!!!,2021-07-08,28
28463,Garden,150376,Pennington 28oz Sipper Glass Bottle Hummingbird Feeder,https://www.walmart.com//ip/Pennington-Sipper-Glass-Bottle-Hummingbird-Feeder-28-oz-Nectar-Capacity/746976485?selected=true,Walmart,PenningtonBird,746976485,746976485,No,2022-06-17T00:00:00,2022,6,24,Love these feeders.,Our hummingbirds love this feeder. We attract upwards of 30 during summer months in mountains of North Carolina. My only complaint is that sometimes its difficult to snap the bottom part together.,organic reviews,16.36,5,0,0,0,No,our hummingbirds love this feeder. we attract upwards of 30 during summer months in mountains of north carolina. my only complaint is that sometimes its difficult to snap the bottom part together.,2022-06-17,32
12716,Garden,75184,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2022-03-05T00:00:00,2022,3,9,Frustrating,"I like the product but this is the second time it was delayed. Last time it was for 4 days later than promised and I was advised to cancel and reorder. I did that and then it was delayed just like the previous time with the same vague explanation. Rather than wait another 4 days for nothing, I cancelled it and I will look elsewhere.",organic reviews,12.97,5,0,0,0,No,"i like the product but this is the second time it was delayed. last time it was for 4 days later than promised and i was advised to cancel and reorder. i did that and then it was delayed just like the previous time with the same vague explanation. rather than wait another 4 days for nothing, i cancelled it and i will look elsewhere.",2022-03-05,65
21111,Garden,132868,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026390,312026384,Yes,2022-05-25T00:00:00,2022,5,21,The birds and squirrels love it...,The birds and squirrels love it,organic reviews,10.48,4,0,0,0,No,the birds and squirrels love it,2022-05-25,6
11877,Garden,73540,"Pennington Classic Wild Bird Feed and Seed, 40 lb. Bag",https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-40-lb-Bag/16794608?selected=true,Walmart,PenningtonBird,16794608,16794608,Yes,2022-02-14T00:00:00,2022,2,7,Feed the birds!,The birds love this! Its nice watching them enjoy it.,organic reviews,22.47,5,0,0,0,No,the birds love this! its nice watching them enjoy it.,2022-02-14,10
8377,Garden,68249,Pennington Select Sunflower Chips 5lb,https://www.walmart.com//ip/Pennington-Select-Sunflower-Chips-Wild-Bird-Feed-and-Seed-5-lb-Bag/776511338?selected=true,Walmart,PenningtonBird,776511338,776511338,No,2021-10-09T00:00:00,2021,10,40,200  Birds Agree,"l asked the birds and they said 5 Star Rating.  They told me that they love to dine on sunflower seeds without the black hull to crack...slows them down and some refuse to eat these seeds unless they are hull-less.   American birds, ya see.  What l love about them is that they dont create growth underneath the feeder that l then have to pull up.  l switched to this exclusively for that reason.",organic reviews,10.42,5,0,0,0,No,"l asked the birds and they said 5 star rating.  they told me that they love to dine on sunflower seeds without the black hull to crack...slows them down and some refuse to eat these seeds unless they are hull-less.   american birds, ya see.  what l love about them is that they dont create growth underneath the feeder that l then have to pull up.  l switched to this exclusively for that reason.",2021-10-09,78
10833,Garden,72425,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-01-18T00:00:00,2022,1,3,Absolutely the worst bird seed Ive purchased! About one third...,"Absolutely the worst bird seed Ive purchased! About one third of bag is junk/debris like twigs, hulls, empty shells and even burrs nothing birds (or even squirrels) will eat. Unfortunately I opened one bag and put it in a storage bin before realizing the quality was so awful. Other bag is being returned.",organic reviews,22.98,1,0,0,0,No,"absolutely the worst bird seed ive purchased! about one third of bag is junk/debris like twigs, hulls, empty shells and even burrs nothing birds (or even squirrels) will eat. unfortunately i opened one bag and put it in a storage bin before realizing the quality was so awful. other bag is being returned.",2022-01-18,53
10341,Garden,71038,Pennington Classic Wild Bird Feed 40lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-40-lb-Bag/16794608?selected=true,Walmart,PenningtonBird,16794608,16794608,Yes,2021-12-19T00:00:00,2021,12,50,My Take,"Price . The birds are all over it, they love it. For any price concisus people , this is what I recommend !!",organic reviews,23.47,5,0,0,0,No,"price . the birds are all over it, they love it. for any price concisus people , this is what i recommend !!",2021-12-19,23
11909,Garden,73572,"Pennington Classic Wild Bird Feed and Seed, 20 lb. Bag",https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,17256227,Yes,2022-02-15T00:00:00,2022,2,7,Great price and fresh,great price but needs more bigger seeds than those tiny ones. Dont know what they are.,organic reviews,12.97,4,0,0,0,No,great price but needs more bigger seeds than those tiny ones. dont know what they are.,2022-02-15,16
6299,Garden,66137,Pennington Select Safflower Seed 7lb,https://www.walmart.com//ip/Pennington-Select-Safflower-Seed-Wild-Bird-Feed-and-Seed-7-lb-Bag/10902054?selected=true,Walmart,PenningtonBird,10902054,10902054,No,2021-08-18T00:00:00,2021,8,33,,Use to feed birds in back yard,organic reviews,8.46,5,0,0,0,No,use to feed birds in back yard,2021-08-18,7
11565,Garden,73228,Premium 10 lbs. Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026381,312026381,Yes,2022-02-08T00:00:00,2022,2,6,The seeds were all molded. Berry disappointed....,The seeds were all molded. Berry disappointed.,organic reviews,12.98,1,0,0,0,No,the seeds were all molded. berry disappointed.,2022-02-08,7
8556,Garden,68428,"Pennington Black Plastic Hopper Cardinal Wild Bird Feeder, 6 lb. Capacity",https://www.walmart.com//ip/Pennington-Black-Plastic-Hopper-Cardinal-Wild-Bird-Feeder-6-lb-Capacity/449023846?selected=true,Walmart,PenningtonBird,449023846,449023846,No,2021-06-13T00:00:00,2021,6,23,Wonderful Large Feeder!,"This is a great bird feeder and holds a lot of seed. We have had this same style feeder for over twenty years. We have had to replace it due to extreme heat here in Phoenix; and even after extensive research, we have gone back to this same feeder.",organic reviews,12.7,5,0,0,0,No,"this is a great bird feeder and holds a lot of seed. we have had this same style feeder for over twenty years. we have had to replace it due to extreme heat here in phoenix; and even after extensive research, we have gone back to this same feeder.",2021-06-13,49
3598,Garden,34281,Pennington Squirrel's Ear Corn Cobs,http://www.homedepot.com/p/t/312026376,Homedepot,PenningtonBird,312026376,312026376,No,2021-07-24T00:00:00,2021,7,29,"Great product the squirresl in my area (Low Country, SC) love the food and it keeps them from my...","Great product the squirresl in my area (Low Country, SC) love the food and it keeps them from my bird feeder.",organic reviews,8.98,5,0,0,0,No,"great product the squirresl in my area (low country, sc) love the food and it keeps them from my bird feeder.",2021-07-24,21
14954,Garden,90238,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026381,312026381,Yes,2022-04-11T00:00:00,2022,4,15,"Bird: Not as clean as the other seed I buy,...","Bird: Not as clean as the other seed I buy, but less expensive. Birds eat both kinds.",organic reviews,12.98,3,0,0,0,No,"bird: not as clean as the other seed i buy, but less expensive. birds eat both kinds.",2022-04-11,17
13183,Garden,77222,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026386,312026384,Yes,2022-03-16T00:00:00,2022,3,11,It has a lot of brown seeds in it that...,"It has a lot of brown seeds in it that none of the birds will eat, even the squirrels turned up their noses. It was a big waste of $26.00.",organic reviews,12.98,1,0,0,0,No,"it has a lot of brown seeds in it that none of the birds will eat, even the squirrels turned up their noses. it was a big waste of $26.00.",2022-03-16,30
11665,Garden,73328,40 lbs. Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-02-01T00:00:00,2022,2,5,For the Birds,Bird went nuts for it.,organic reviews,23.48,5,0,0,0,No,bird went nuts for it.,2022-02-01,5
10762,Garden,72354,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-01-22T00:00:00,2022,1,3,"The seed looks good, and the container provides a good...","The seed looks good, and the container provides a good way to store the seed. However, the birds do not eat it. Not sure why, but I would assume that it has something to do with how the seed was processed. I would not recommend this product for purchase.",organic reviews,23.48,2,0,0,1,No,"the seed looks good, and the container provides a good way to store the seed. however, the birds do not eat it. not sure why, but i would assume that it has something to do with how the seed was processed. i would not recommend this product for purchase.",2022-01-22,49
24945,Garden,140877,Pennington 10 lbs. Premium Wild Finch Bird Food,http://www.homedepot.com/p/312026387,Homedepot,PenningtonBird,312026387,312026387,No,2022-06-01T00:00:00,2022,6,22,Looks like price went up about 40%with a rename for...,Looks like price went up about 40%with a rename for regular seed to now called premium. Looks same as old version finch seed but with premium name and increased price. Previous premium product had more nyger seed and I think safflower seed.,organic reviews,15.98,3,0,0,0,No,looks like price went up about 40%with a rename for regular seed to now called premium. looks same as old version finch seed but with premium name and increased price. previous premium product had more nyger seed and i think safflower seed.,2022-06-01,42
10172,Garden,70869,Pennington Select Black Oil Sunflower Seed 40lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-40-lb-Bag/46855890?selected=true,Walmart,PenningtonBird,46855890,44496029,Yes,2021-12-02T00:00:00,2021,12,48,Great birdseed,Great birdseed the birds eat it up. Service was great delivered when promised,organic reviews,24.98,5,0,0,0,No,great birdseed the birds eat it up. service was great delivered when promised,2021-12-02,13
3617,Garden,34390,Pennington Squirrel's Ear Corn Cobs,http://www.homedepot.com/p/t/312026376,Homedepot,PenningtonBird,312026376,312026376,No,2021-08-27T00:00:00,2021,8,34,Squirrels prefer Pennington...,Squirrels prefer Pennington,organic reviews,8.98,5,0,0,0,No,squirrels prefer pennington,2021-08-27,3
28383,Garden,150295,Pennington Southwest Classic Wild Bird Feed 40 lbs.,https://www.walmart.com//ip/Pennington-Year-Round-Southwest-Blend-Wild-Bird-Feed-40-lbs/407156761?selected=true,Walmart,PenningtonBird,407156761,407156761,Yes,2022-06-15T00:00:00,2022,6,24,"Economical, provides variety",This product provides food for a large variety of birds with little waste. I buy the large bags because it is more economical.,organic reviews,22.47,5,0,0,0,No,this product provides food for a large variety of birds with little waste. i buy the large bags because it is more economical.,2022-06-15,23
11235,Garden,72827,Pennington Gray Plastic Hopper Bird Feeder,https://www.walmart.com//ip/Pennington-Gray-Plastic-Hopper-Chickadee-Wild-Bird-Feeder-2-5-lb-Capacity/675610700?selected=true,Walmart,PenningtonBird,675610700,675610700,No,2022-01-07T00:00:00,2022,1,1,Poor design for seed delivery.,The opening where the seeds come out is to small and gets clogged up so often hardly any of it comes out. Especially when it rains and gets the dust from the seeds wet. Im constantly having to clean them just so the birds can eat. But it is ideal for smaller birds since the larger ones dont try to keep them away from it.,organic reviews,6.94,2,0,0,0,No,the opening where the seeds come out is to small and gets clogged up so often hardly any of it comes out. especially when it rains and gets the dust from the seeds wet. im constantly having to clean them just so the birds can eat. but it is ideal for smaller birds since the larger ones dont try to keep them away from it.,2022-01-07,65
3416,Garden,32842,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/t/312026398,Homedepot,PenningtonBird,312026398,312026384,Yes,2021-11-09T00:00:00,2021,11,45,BIRDS LOVE IT !!!,GREAT WILD BIRD FOOD . BIRDS LOVE IT !!,organic reviews,22.98,5,0,0,0,No,great wild bird food . birds love it !!,2021-11-09,9
10317,Garden,71014,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2021-12-01T00:00:00,2021,12,48,Excellent service!,"Fast shipment, reliable packing, good quality of profuct.",organic reviews,12.97,5,0,0,0,No,"fast shipment, reliable packing, good quality of profuct.",2021-12-01,8
12052,Garden,73715,"Pennington Black Plastic Hopper Cardinal Wild Bird Feeder, 6 lb. Capacity",https://www.walmart.com//ip/Pennington-Black-Plastic-Hopper-Cardinal-Wild-Bird-Feeder-6-lb-Capacity/449023846?selected=true,Walmart,PenningtonBird,449023846,449023846,No,2022-02-19T00:00:00,2022,2,7,Feeds the birds for a week,This feeder is able to feed the birds for a week when full. Took away one star because the wire didnt work properly. Overall would repurchase/recommend,organic reviews,13.94,4,0,0,0,No,this feeder is able to feed the birds for a week when full. took away one star because the wire didnt work properly. overall would repurchase/recommend,2022-02-19,26
3173,Garden,30903,Pennington Premium 7 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/t/312026385,Homedepot,PenningtonBird,312026385,312026385,Yes,2021-06-25T00:00:00,2021,6,25,Its good for the kind of birds that usually stop...,"Its good for the kind of birds that usually stop by my feeders, specially morning doves, who loves sunflowers seeds.",organic reviews,11.98,4,0,0,0,No,"its good for the kind of birds that usually stop by my feeders, specially morning doves, who loves sunflowers seeds.",2021-06-25,20
26711,Garden,142643,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-06-09T00:00:00,2022,6,23,I cant speak to the taste but the birds seem...,"I cant speak to the taste but the birds seem to like it. The cost is a little pricier than the competitors, but the quality is better (not as dusty). I wish there was more cracked corn bits because this attracts a different subset of birds but I will purchase again..",organic reviews,22.98,4,0,0,0,No,"i cant speak to the taste but the birds seem to like it. the cost is a little pricier than the competitors, but the quality is better (not as dusty). i wish there was more cracked corn bits because this attracts a different subset of birds but i will purchase again..",2022-06-09,51
28124,Garden,150036,"Pennington Ultra Songbird Blend Wild Bird Feed and Seed, 7 lb. bag",https://www.walmart.com//ip/Pennington-Ultra-Songbird-Blend-Wild-Bird-Feed-and-Seed-7-lb-bag/16829076?selected=true,Walmart,PenningtonBird,16829076,753880875,Yes,2022-05-13T00:00:00,2022,5,19,Everything was great!,The birds love it! Ive only been able to find this seed at Walmart. It arrived quickly. I have no complaints at all.,organic reviews,42.99,5,0,0,0,No,the birds love it! ive only been able to find this seed at walmart. it arrived quickly. i have no complaints at all.,2022-05-13,23
2795,Garden,24509,Pennington Mealworm Pouch Wild Bird,http://www.homedepot.com/p/t/312026378,Homedepot,PenningtonBird,312026378,312026378,No,2021-06-24T00:00:00,2021,6,25,Good price. Birds love it....,Good price. Birds love it.,organic reviews,12.48,5,0,0,0,No,good price. birds love it.,2021-06-24,5
12241,Garden,74156,Pennington Ultra Nut & Fruit Blend Bird Seed 5lb,https://www.walmart.com//ip/Pennington-High-Energy-Nut-Fruit-Blend-Wild-Bird-Seed-5-lbs/300120465?selected=true,Walmart,PenningtonBird,300120465,26535522,Yes,2022-02-23T00:00:00,2022,2,8,Ying and Yang,"Birds absolutely love it, but smaller bags and bigger cost!",organic reviews,10.27,4,0,0,0,No,"birds absolutely love it, but smaller bags and bigger cost!",2022-02-23,10
18667,Garden,130046,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,PenningtonBird,B016VNX21S,B016VNX21S,No,2022-05-20T00:00:00,2022,5,20,No so good,"I have filled them up 3 times, each time they have leaked out completely",organic reviews,6.9,1,0,0,0,No,"i have filled them up 3 times, each time they have leaked out completely",2022-05-20,14
16553,Garden,110127,Pennington Mealworm Pouch Wild Bird,http://www.homedepot.com/p/312026378,Homedepot,PenningtonBird,312026378,312026378,No,2022-05-04T00:00:00,2022,5,18,The birds at my feeder love them!!...,The birds at my feeder love them!!,organic reviews,13.98,5,0,0,0,No,the birds at my feeder love them!!,2022-05-04,7
3241,Garden,31396,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/t/312026400,Homedepot,PenningtonBird,312026400,312026381,Yes,2021-06-09T00:00:00,2021,6,23,"The Black Oil Sunflower seeds are my feathered friends favorite. However, in at least this recent...","The Black Oil Sunflower seeds are my feathered friends favorite. However, in at least this recent season it seems there is a lot of stem and husk debris in the bag. But this seems to be the case in all brands so it is what it is. My birds demand it or they will get made at me if I go cheap.",organic reviews,0.0,3,0,0,0,No,"the black oil sunflower seeds are my feathered friends favorite. however, in at least this recent season it seems there is a lot of stem and husk debris in the bag. but this seems to be the case in all brands so it is what it is. my birds demand it or they will get made at me if i go cheap.",2021-06-09,62
3178,Garden,30929,Pennington Premium 7 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/t/312026385,Homedepot,PenningtonBird,312026385,312026385,Yes,2021-06-09T00:00:00,2021,6,23,the bird seed is excellent and the birds really seem...,the bird seed is excellent and the birds really seem to enjoy it,organic reviews,11.98,5,0,0,0,No,the bird seed is excellent and the birds really seem to enjoy it,2021-06-09,13
6795,Garden,66633,Pennington Ultra Waste Free Fruits & Nut Blend,https://www.walmart.com//ip/Pennington-Nuts-Fruit-Waste-Free-Bird-Feed-and-Seed-6-lb-Bag/26535519?selected=true,Walmart,PenningtonBird,26535519,26535519,No,2021-07-12T00:00:00,2021,7,28,Party at my bird house!,I go through a bag like this in no time. The birds love it!,organic reviews,15.38,5,0,0,0,No,i go through a bag like this in no time. the birds love it!,2021-07-12,14
6773,Garden,66611,Pennington Ultra Songbird Blend Bird Seed 6lb,https://www.walmart.com//ip/Pennington-Ultra-Songbird-Blend-Wild-Bird-Feed-and-Seed-6-lb-Bag/26535520?selected=true,Walmart,PenningtonBird,26535520,753880875,No,2021-08-07T00:00:00,2021,8,31,,Originally Thursday Delivery ended up being Saturday. Birds were without food for two days.,organic reviews,9.72,3,0,0,0,No,originally thursday delivery ended up being saturday. birds were without food for two days.,2021-08-07,14
14998,Garden,90282,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-04-14T00:00:00,2022,4,15,Great product,No complaints from the birds,organic reviews,22.98,5,0,0,0,No,no complaints from the birds,2022-04-14,5
8550,Garden,68422,Pennington Gray Plastic Hopper Bird Feeder,https://www.walmart.com//ip/Pennington-Gray-Plastic-Hopper-Chickadee-Wild-Bird-Feeder-2-5-lb-Capacity/675610700?selected=true,Walmart,PenningtonBird,675610700,675610700,No,2021-11-24T00:00:00,2021,11,47,Good quality,Fast shipping and decent product,organic reviews,6.0,4,0,0,0,No,fast shipping and decent product,2021-11-24,5
11734,Garden,73397,22.5 lbs. Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-02-08T00:00:00,2022,2,6,Winter feeding,Just needed some additional feed for our feathered friends.,organic reviews,22.98,5,0,0,0,No,just needed some additional feed for our feathered friends.,2022-02-08,9
6656,Garden,66494,Pennington Cedar Hanging 2 in 1 Bird Bath/Feeder,https://www.walmart.com//ip/Pennington-Cedar-2-in-1-Wild-Bird-Bath-and-Wild-Bird-Feeder-4-lb-Capacity/32800939?selected=true,Walmart,PenningtonBird,32800939,32800939,No,2021-07-20T00:00:00,2021,7,29,,I really wanted this but had to return it due to missing chain that wasnt in the package.. I looked it over and I will be ordering another. I think it will work well where I wanted to hang it.,organic reviews,8.99,4,0,0,0,No,i really wanted this but had to return it due to missing chain that wasnt in the package.. i looked it over and i will be ordering another. i think it will work well where i wanted to hang it.,2021-07-20,40
10185,Garden,70882,Pennington Select Black Oil Sunflower Seed 40lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-40-lb-Bag/46855890?selected=true,Walmart,PenningtonBird,46855890,44496029,Yes,2021-12-11T00:00:00,2021,12,49,pleased with purchase,I was pleased as always with my purchase. My order is delivered right to the front door. Cant get better than that.,organic reviews,24.98,5,0,0,0,No,i was pleased as always with my purchase. my order is delivered right to the front door. cant get better than that.,2021-12-11,22
6471,Garden,66309,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2021-07-12T00:00:00,2021,7,28,good bird seed for the price.,good bird seed for the price.,organic reviews,10.97,5,0,0,0,No,good bird seed for the price.,2021-07-12,6
13165,Garden,77204,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-03-15T00:00:00,2022,3,11,I was disappointed with the lack of sunflower seeds within...,I was disappointed with the lack of sunflower seeds within the mix.,organic reviews,23.48,2,0,0,0,No,i was disappointed with the lack of sunflower seeds within the mix.,2022-03-15,12
10675,Garden,72267,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026382,312026381,Yes,2022-01-05T00:00:00,2022,1,1,Great birdseed!,"This is the best birdseed to attract all different types of birds.  I love the 40 pound  bag, because it is the best value and I really go through a lot this time of year.",organic reviews,0.0,5,0,0,0,No,"this is the best birdseed to attract all different types of birds.  i love the 40 pound  bag, because it is the best value and i really go through a lot this time of year.",2022-01-05,37
13991,Garden,79208,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026400,312026381,Yes,2022-04-02T00:00:00,2022,4,13,Cardinals love it. Good value.....,Cardinals love it. Good value..,organic reviews,15.98,5,0,0,0,No,cardinals love it. good value..,2022-04-02,5
17253,Garden,110827,Pennington Ultimate Nut and Fruit Bird Seed Blend,http://www.homedepot.com/p/312026396,Homedepot,PenningtonBird,312026380,312026396,Yes,2022-05-05T00:00:00,2022,5,18,Very popular with the Juncos and Stellars Jays and finches...,Very popular with the Juncos and Stellars Jays and finches to eat.,organic reviews,23.98,5,0,0,0,No,very popular with the juncos and stellars jays and finches to eat.,2022-05-05,12
9860,Garden,70557,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2021-12-29T00:00:00,2021,12,52,Great mix attracts a wide variety of birds in all...,Great mix attracts a wide variety of birds in all seasons.,organic reviews,22.98,5,0,0,0,No,great mix attracts a wide variety of birds in all seasons.,2021-12-29,11
9855,Garden,70552,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2021-12-29T00:00:00,2021,12,52,The birds and squirrels loved it...,The birds and squirrels loved it,organic reviews,22.98,5,0,0,0,No,the birds and squirrels loved it,2021-12-29,6
6386,Garden,66224,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2021-06-17T00:00:00,2021,6,24,Waste,Its a waste.  its a good price until you do your research and realize its mostly filler seed which the birds dont even eat. So your stuff with tons of un eaten seed all over you yard.  and it has barely any other seeds that the birds like. so it may be cheaper but its a waste. I recommend mixing your own seed. I but nuts and all kinds of stuff. I make about 45 lbs of seed a month and it cost be about $15 less then the 20lb bags I buy in the store so I can put whatever seeds and fruit I know the birds in my area love.,organic reviews,10.97,1,0,0,0,No,its a waste.  its a good price until you do your research and realize its mostly filler seed which the birds dont even eat. so your stuff with tons of un eaten seed all over you yard.  and it has barely any other seeds that the birds like. so it may be cheaper but its a waste. i recommend mixing your own seed. i but nuts and all kinds of stuff. i make about 45 lbs of seed a month and it cost be about $15 less then the 20lb bags i buy in the store so i can put whatever seeds and fruit i know the birds in my area love.,2021-06-17,114
3084,Garden,29941,Pennington Ultimate Nut and Fruit Bird Seed Blend,http://www.homedepot.com/p/t/312026380,Homedepot,PenningtonBird,312026380,312026396,Yes,2021-10-23T00:00:00,2021,10,42,This blend is well liked by the birds and squirrels...,This blend is well liked by the birds and squirrels in my back yard.,organic reviews,23.98,5,0,0,0,No,this blend is well liked by the birds and squirrels in my back yard.,2021-10-23,14
11962,Garden,73625,"Pennington Cedar 2 in 1 Wild Bird Bath and Wild Bird Feeder, 4 lb. Capacity",https://www.walmart.com//ip/Pennington-Cedar-2-in-1-Wild-Bird-Bath-and-Wild-Bird-Feeder-4-lb-Capacity/32800939?selected=true,Walmart,PenningtonBird,32800939,32800939,No,2022-02-14T00:00:00,2022,2,7,Great product.,Easy to put together and the birds will love it.,organic reviews,8.99,5,0,0,0,No,easy to put together and the birds will love it.,2022-02-14,10
28109,Garden,150021,Pennington Natural Springs Hummingbird Nectar Ready To Use 64 oz,https://www.walmart.com//ip/Pennington-Natural-Springs-Hummingbird-Food-Ready-to-Use-Nectar-64-oz/16877382?selected=true,Walmart,PenningtonBird,16877382,16877382,Yes,2022-06-22T00:00:00,2022,6,25,,2 of the bottles are discolored so this is an indication of being bad. Also one of the bottles had a slow leak in it and leaked out all over the table where the driver put it.,organic reviews,8.47,1,0,0,0,No,2 of the bottles are discolored so this is an indication of being bad. also one of the bottles had a slow leak in it and leaked out all over the table where the driver put it.,2022-06-22,37
12188,Garden,74103,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026386,312026384,Yes,2022-02-22T00:00:00,2022,2,8,Infested with weevils...,Infested with weevils,organic reviews,12.98,1,0,0,0,No,infested with weevils,2022-02-22,3
12062,Garden,73725,"Pennington Mealworms, Wild Bird Food, 17.6 oz. Bag",https://www.walmart.com//ip/Pennington-Mealworms-Wild-Bird-Food-17-6-oz-Bag/642853603?selected=true,Walmart,PenningtonBird,642853603,642853603,Yes,2022-02-01T00:00:00,2022,2,5,,Best price for this product and my bluebirds love it.,organic reviews,13.87,5,0,0,0,No,best price for this product and my bluebirds love it.,2022-02-01,10
