,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
25533,Garden,141465,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-30T00:00:00,2022,6,26,Corrys slug & Snail killer,Good for killing the large (African) snails The price has more than doubled since the last time I bought it,organic reviews,7.97,5,0,0,0,No,good for killing the large (african) snails the price has more than doubled since the last time i bought it,6/30/22,20,positive,,,1,1
8196,Garden,68068,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-24T00:00:00,2021,6,25,To remove my nasty moss.,"I had a small amount of moss and soon to be away. I cannot wait to see no more moss. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"i had a small amount of moss and soon to be away. i cannot wait to see no more moss. this review was collected as part of a promotion, and the opinions are my own.",6/24/21,35,positive,,,1,1
8179,Garden,68051,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2021-06-15T00:00:00,2021,6,24,Get it!,This stuff works! I purchased this when the snails crossed the line and started attacking my giant succulents.,organic reviews,8.14,5,0,0,0,No,this stuff works! i purchased this when the snails crossed the line and started attacking my giant succulents.,6/15/21,18,positive,,,1,
10597,Garden,72189,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-01-12T00:00:00,2022,1,2,Does not cover the square footage posted on the box...,Does not cover the square footage posted on the box plus 1/4 of the box is kind of a power instead of granules.,organic reviews,23.97,3,0,0,1,No,does not cover the square footage posted on the box plus 1/4 of the box is kind of a power instead of granules.,1/12/22,23,,,,,
17053,Garden,110627,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-04T00:00:00,2022,5,18,Product was out stock...,Product was out stock,organic reviews,23.97,1,0,0,0,No,product was out stock,5/4/22,4,,,,,
763,Garden,5191,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-20T00:00:00,2021,7,29,Container was damaged and spilled all over me..,"This is an insecticide, and stuff spilled all over me when opening the amazon bag. The box was defective and rotten at the bottom of the container. This is as well an insecticide and could be very harmful to me. PLEASE Send a proper container to return whats left inside the box. This is so very WRONG! How could anyone not see or spot the damage before sending this moldy, rotten damaged container?",organic reviews,11.96,1,0,0,0,No,"this is an insecticide, and stuff spilled all over me when opening the amazon bag. the box was defective and rotten at the bottom of the container. this is as well an insecticide and could be very harmful to me. please send a proper container to return whats left inside the box. this is so very wrong! how could anyone not see or spot the damage before sending this moldy, rotten damaged container?",7/20/21,73,,,,,
14360,Garden,80164,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-05T00:00:00,2022,4,14,Slug and Snail killer,I spread this in my garden ... no snail or slug issues since. great stuff..!!,organic reviews,7.97,5,0,0,0,No,i spread this in my garden ... no snail or slug issues since. great stuff..!!,4/5/22,15,,,,,
8194,Garden,68066,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-26T00:00:00,2021,6,25,Corrys b ware works,"This is our second time purchasing Corrys Moss B ware. It works wonderfully on our roof. We have a section of our carport roof that collects moss every year and it disappears with one treatment of moss b ware. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"this is our second time purchasing corrys moss b ware. it works wonderfully on our roof. we have a section of our carport roof that collects moss every year and it disappears with one treatment of moss b ware. this review was collected as part of a promotion, and the opinions are my own.",6/26/21,54,,,,,
805,Garden,5359,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-13T00:00:00,2021,10,41,Works well,"We have had quite the slug infestation. For 3 nights straight I was outside grabbing slugs off my hedges and disposing of them. Probably collected 20-30 a night, but didnt seem to make a dent. Waited until I knew we wouldnt have rain for a few days. Sprinkled all around my shrubs. In a couple days Ive seen less and less slugs and snails on my hedges. I have been finding these dried out slugs all over my patio and driveway. Would recommend buying a bigger box.",organic reviews,11.96,5,1,0,0,No,"we have had quite the slug infestation. for 3 nights straight i was outside grabbing slugs off my hedges and disposing of them. probably collected 20-30 a night, but didnt seem to make a dent. waited until i knew we wouldnt have rain for a few days. sprinkled all around my shrubs. in a couple days ive seen less and less slugs and snails on my hedges. i have been finding these dried out slugs all over my patio and driveway. would recommend buying a bigger box.",10/13/21,87,,,,,
24267,Garden,140197,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-24T00:00:00,2022,6,25,Slow to act,"It may be safe for birds and pets, but only kills snails and slugs, and takes several days to do that.",organic reviews,25.98,3,0,0,0,No,"it may be safe for birds and pets, but only kills snails and slugs, and takes several days to do that.",6/24/22,21,,,,,
1811,Garden,14468,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-17T00:00:00,2021,7,28,This log and snail killer works fantastic...,This log and snail killer works fantastic,organic reviews,7.64,5,0,0,0,No,this log and snail killer works fantastic,7/17/21,7,,,,,
14853,Garden,90137,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-14T00:00:00,2022,4,15,Keeps the snails away....,Keeps the snails away.,organic reviews,23.97,5,0,0,0,No,keeps the snails away.,4/14/22,4,,,,,
13056,Garden,77095,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-03-16T00:00:00,2022,3,11,"They eat curl up in their shell and die, die,...","They eat curl up in their shell and die, die, deadIts that simple.",organic reviews,23.97,4,0,0,0,No,"they eat curl up in their shell and die, die, deadits that simple.",3/16/22,13,,,,,
19990,Garden,131578,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-22T00:00:00,2022,5,20,Great product it works well...,Great product it works well,organic reviews,13.97,4,0,0,0,No,great product it works well,5/22/22,5,,,,,
15647,Garden,100242,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-19T00:00:00,2022,4,16,Product works great....,Product works great.,organic reviews,13.97,5,0,0,0,No,product works great.,4/19/22,3,,,,,
765,Garden,5199,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-30T00:00:00,2021,6,26,No more slime on your fingers ,Before this I was catching 20 to 30 snails a night Corey slugs is the greatest I may go out and not do not one at most I might catch one or two I live in the city but have a garden I threw it all over my small yard its about every two weeks youll be happy no more slime on your fingers,organic reviews,11.96,5,0,0,2,No,before this i was catching 20 to 30 snails a night corey slugs is the greatest i may go out and not do not one at most i might catch one or two i live in the city but have a garden i threw it all over my small yard its about every two weeks youll be happy no more slime on your fingers,6/30/21,64,,,,,
20015,Garden,131612,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-27T00:00:00,2022,5,21,Easily takes care of the problem....,Easily takes care of the problem.,organic reviews,23.97,5,0,0,0,No,easily takes care of the problem.,5/27/22,6,,,,,
18750,Garden,130147,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-27T00:00:00,2022,5,21,No slugs!,We use to get a ton of giant slugs each summer. A sprinkle around the patio and no more.,organic reviews,12.46,5,0,0,0,No,we use to get a ton of giant slugs each summer. a sprinkle around the patio and no more.,5/27/22,19,,,,,
25557,Garden,141489,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-23T00:00:00,2022,6,25,Effective but moldy?,"This is my go-to product to protect my gardens. It is very effective,  but in particularly wet seasons I have to apply more frequently.  I am not sure if it was our weather or the product but the pellets got fuzzy moldy which is gross when i used it around my vegetables.",organic reviews,13.97,5,0,0,0,No,"this is my go-to product to protect my gardens. it is very effective,  but in particularly wet seasons i have to apply more frequently.  i am not sure if it was our weather or the product but the pellets got fuzzy moldy which is gross when i used it around my vegetables.",6/23/22,54,,,,,
1827,Garden,14623,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-09T00:00:00,2021,7,27,I used this and did not see any slug. let...,I used this and did not see any slug. let us wait and see any luck,organic reviews,7.64,2,0,0,0,No,i used this and did not see any slug. let us wait and see any luck,7/9/21,16,,,,,
25541,Garden,141473,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-01T00:00:00,2022,6,22,"Doesnt work, looks like more snails were reproduced....","Doesnt work, looks like more snails were reproduced.",organic reviews,13.97,1,0,0,0,No,"doesnt work, looks like more snails were reproduced.",6/1/22,8,,,,,
812,Garden,5385,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-12T00:00:00,2021,8,32,it works,It works and isnt harmful to people or pets,organic reviews,11.96,5,0,0,0,No,it works and isnt harmful to people or pets,8/12/21,9,,,,,
18754,Garden,130151,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-29T00:00:00,2022,5,21,This Works,No more stepping on them!,organic reviews,12.46,5,0,0,0,No,no more stepping on them!,5/29/22,5,,,,,
24276,Garden,140206,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-03T00:00:00,2022,6,22,It instantly worked! no snails in plants or side walk! amazing!,it instantly worked.,organic reviews,25.98,5,0,0,0,No,it instantly worked.,6/3/22,3,,,,,
25511,Garden,141443,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-01T00:00:00,2022,6,22,"Doesnt work, looks like more snails were reproduced....","Doesnt work, looks like more snails were reproduced.",organic reviews,7.97,1,0,0,0,No,"doesnt work, looks like more snails were reproduced.",6/1/22,8,,,,,
8200,Garden,68072,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-29T00:00:00,2021,6,26,Great for killing moss,This is a great product to get rid of moss.  One container covers up to 3000 square feet. Very easy to use on roofs and sidewalks. I like that it has a child-proof cap. This review was collected as part of a promotion and the opinions are my own.,organic reviews,12.88,5,0,0,0,Yes,this is a great product to get rid of moss.  one container covers up to 3000 square feet. very easy to use on roofs and sidewalks. i like that it has a child-proof cap. this review was collected as part of a promotion and the opinions are my own.,6/29/21,50,,,,,
19995,Garden,131584,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,13.97,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,,,,,
19977,Garden,131561,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-26T00:00:00,2022,5,21,I can use for 1 time it all gone. Really...,I can use for 1 time it all gone. Really it is very good.,organic reviews,7.97,5,0,0,0,No,i can use for 1 time it all gone. really it is very good.,5/26/22,14,,,,,
14842,Garden,90126,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-13T00:00:00,2022,4,15,The snails and slugs are now decomposing in the back...,"The snails and slugs are now decomposing in the back yard, as intended. The snails that escaped vowed vengeance, so Ill need some more. As soon as they get here. Sometime later this week. Theyre moving very, very, slowly. Im kinda scared.",organic reviews,7.97,5,0,0,0,No,"the snails and slugs are now decomposing in the back yard, as intended. the snails that escaped vowed vengeance, so ill need some more. as soon as they get here. sometime later this week. theyre moving very, very, slowly. im kinda scared.",4/13/22,42,,,,,
809,Garden,5371,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-11-02T00:00:00,2021,11,44,slug removal,didnt work at my house,organic reviews,11.96,3,0,0,0,No,didnt work at my house,11/2/21,5,,,,,
10447,Garden,72039,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-01-24T00:00:00,2022,1,4,Flavor??? people dont eat this amazon bot!,Good value works on the horde of slugs I now have at my new home. Please dont feed to people. No matter what the Amazon bot recommends. Also its safe around dogs.,organic reviews,11.96,5,0,0,0,No,good value works on the horde of slugs i now have at my new home. please dont feed to people. no matter what the amazon bot recommends. also its safe around dogs.,1/24/22,32,,,,,
769,Garden,5226,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-30T00:00:00,2021,6,26,I still have slugs,Still have slugs even though I have put it out several times. High cost for a product that did not work,organic reviews,11.96,2,0,0,0,No,still have slugs even though i have put it out several times. high cost for a product that did not work,6/30/21,21,,,,,
17060,Garden,110634,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-05T00:00:00,2022,5,18,"Since applying this around my hostas, the slugs and snails...","Since applying this around my hostas, the slugs and snails have stopped chewing holes through them. It works!!",organic reviews,23.97,5,0,0,0,No,"since applying this around my hostas, the slugs and snails have stopped chewing holes through them. it works!!",5/5/22,18,,,,,
1808,Garden,14458,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-16T00:00:00,2021,7,28,I really dont see its working yet...,I really dont see its working yet,organic reviews,7.64,2,0,0,0,No,i really dont see its working yet,7/16/21,7,,,,,
793,Garden,5320,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-14T00:00:00,2021,10,41,Works GREAT!!!,"Before I used this I had a horrible problem with slugs in my garden, now NONE!!",organic reviews,11.96,5,0,0,0,No,"before i used this i had a horrible problem with slugs in my garden, now none!!",10/14/21,16,,,,,
17058,Garden,110632,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-05T00:00:00,2022,5,18,Havent seen any snails since I put it out....,Havent seen any snails since I put it out.,organic reviews,23.97,5,0,0,0,No,havent seen any snails since i put it out.,5/5/22,9,,,,,
17040,Garden,110614,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-05T00:00:00,2022,5,18,"Since applying this around my hostas, the slugs and snails...","Since applying this around my hostas, the slugs and snails have stopped chewing holes through them. It works!!",organic reviews,7.97,5,0,0,0,No,"since applying this around my hostas, the slugs and snails have stopped chewing holes through them. it works!!",5/5/22,18,,,,,
8192,Garden,68064,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-25T00:00:00,2021,6,25,Bye-bye moss!,"I like that its a 3 pound Can which covers up to 3000 ft. and I like that I can use it on the roof patios or walkways.  Ive used these kinds of products before so I know that it works and I know that Correys is a reliable brand.  This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"i like that its a 3 pound can which covers up to 3000 ft. and i like that i can use it on the roof patios or walkways.  ive used these kinds of products before so i know that it works and i know that correys is a reliable brand.  this review was collected as part of a promotion, and the opinions are my own.",6/25/21,67,,,,,
1830,Garden,14637,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-14T00:00:00,2021,6,24,This product helps me get ridsnails and slugs quickly....,This product helps me get ridsnails and slugs quickly.,organic reviews,7.64,5,0,0,0,No,this product helps me get ridsnails and slugs quickly.,6/14/21,9,,,,,
18746,Garden,130142,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-28T00:00:00,2022,5,21,No more plant damage!!!,Placed around plants as directed. There has been no more damage on my plants since!!! Worked like a charm.,organic reviews,12.46,5,0,0,0,No,placed around plants as directed. there has been no more damage on my plants since!!! worked like a charm.,5/28/22,19,,,,,
19979,Garden,131563,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,7.97,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,,,,,
25566,Garden,141498,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-15T00:00:00,2022,6,24,I have used this product for years and it is...,I have used this product for years and it is very effective in controlling slugs.,organic reviews,13.97,5,0,0,0,No,i have used this product for years and it is very effective in controlling slugs.,6/15/22,15,,,,,
13887,Garden,79104,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-01T00:00:00,2022,4,13,Trying to used for gopher not working...,Trying to used for gopher not working,organic reviews,13.97,1,0,0,0,No,trying to used for gopher not working,4/1/22,7,,,,,
15644,Garden,100239,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-20T00:00:00,2022,4,16,Work Great,I have been at war with snails for four years and now i am winning the war.Corrys works very well.,organic reviews,7.97,5,0,0,0,No,i have been at war with snails for four years and now i am winning the war.corrys works very well.,4/20/22,20,,,,,
11355,Garden,73018,"Corry's Slug & Snail Killer, 3.5 lb",https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-02-04T00:00:00,2022,2,5,Kills Snails Fast,I use to kill snails and it works fast. A little pricy though,organic reviews,11.96,5,0,0,1,No,i use to kill snails and it works fast. a little pricy though,2/4/22,13,,,,,
19993,Garden,131582,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-26T00:00:00,2022,5,21,I can use for 1 time it all gone. Really...,I can use for 1 time it all gone. Really it is very good.,organic reviews,13.97,5,0,0,0,No,i can use for 1 time it all gone. really it is very good.,5/26/22,14,,,,,
17033,Garden,110607,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-04T00:00:00,2022,5,18,Product was out stock...,Product was out stock,organic reviews,7.97,1,0,0,0,No,product was out stock,5/4/22,4,,,,,
8202,Garden,68074,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-09-28T00:00:00,2021,9,39,Great product,"This product kills the moss that bead up, even heavy beads, on the shingles.  Kills  it quickly then come back even weeks or months later with a leaf blower or a wide push broom.  I just removed tens of lbs of moss beading that I lazily didnt remove last year after applying this product last fall.  The only difference was this year I wasnt on.my knees, sitting on a cold roof scrapping off moss beading with a paint scrapped or my fingers.  This time?? A leaf blower removed most of the dead moss material.  However,  I used 2 Cans today, and I need to get back up there and apply another can along the ridge after using a leaf blower, or a broom.  With shingle roofs?? The most gentle application an removal is best as to not remove asphalt shingle material.",organic reviews,12.88,5,0,0,0,No,"this product kills the moss that bead up, even heavy beads, on the shingles.  kills  it quickly then come back even weeks or months later with a leaf blower or a wide push broom.  i just removed tens of lbs of moss beading that i lazily didnt remove last year after applying this product last fall.  the only difference was this year i wasnt on.my knees, sitting on a cold roof scrapping off moss beading with a paint scrapped or my fingers.  this time?? a leaf blower removed most of the dead moss material.  however,  i used 2 cans today, and i need to get back up there and apply another can along the ridge after using a leaf blower, or a broom.  with shingle roofs?? the most gentle application an removal is best as to not remove asphalt shingle material.",9/28/21,149,,,,,
1818,Garden,14513,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-09T00:00:00,2021,6,23,The product worked wonders on getting rid of grubs and...,The product worked wonders on getting rid of grubs and snails,organic reviews,7.64,5,0,0,0,No,the product worked wonders on getting rid of grubs and snails,6/9/21,11,,,,,
14223,Garden,80026,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-04-04T00:00:00,2022,4,14,slug bait,some other slug baits got moldy after it rained and this product keeps my hostas looking great used this for several years,organic reviews,12.88,5,0,0,0,No,some other slug baits got moldy after it rained and this product keeps my hostas looking great used this for several years,4/4/22,22,,,,,
13048,Garden,77087,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-16T00:00:00,2022,3,11,"They eat curl up in their shell and die, die,...","They eat curl up in their shell and die, die, deadIts that simple.",organic reviews,7.97,4,0,0,0,No,"they eat curl up in their shell and die, die, deadits that simple.",3/16/22,13,,,,,
25581,Garden,141513,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Seems to have worked to get rid of my slugs...,Seems to have worked to get rid of my slugs,organic reviews,23.97,5,0,0,0,No,seems to have worked to get rid of my slugs,6/22/22,10,,,,,
13051,Garden,77090,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-03-16T00:00:00,2022,3,11,Get rid of garden slugs,I use Corrys every spring and summer. Keeps slugs away.,organic reviews,13.97,5,0,0,0,No,i use corrys every spring and summer. keeps slugs away.,3/16/22,10,,,,,
24158,Garden,140088,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-06-19T00:00:00,2022,6,24,Really works,Humanly dehydrates the snail.,organic reviews,8.99,5,0,0,0,No,humanly dehydrates the snail.,6/19/22,4,,,,,
18681,Garden,130061,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-05-12T00:00:00,2022,5,19,It works! This product works amazingly well!,Kills slugs in a day or less,organic reviews,11.98,5,0,0,0,No,kills slugs in a day or less,5/12/22,7,,,,,
20011,Garden,131605,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,23.97,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,,,,,
15641,Garden,100236,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-19T00:00:00,2022,4,16,Havent used it yet. Check back in a month or...,Havent used it yet. Check back in a month or so.,organic reviews,7.97,3,0,0,0,No,havent used it yet. check back in a month or so.,4/19/22,11,,,,,
17048,Garden,110622,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-05T00:00:00,2022,5,18,Havent seen any snails since I put it out....,Havent seen any snails since I put it out.,organic reviews,13.97,5,0,0,0,No,havent seen any snails since i put it out.,5/5/22,9,,,,,
13452,Garden,78125,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-23T00:00:00,2022,3,12,It kills slugs,The goal is to kill slugs ... this worked.,organic reviews,7.97,4,0,0,0,No,the goal is to kill slugs ... this worked.,3/23/22,9,,,,,
228,Garden,2482,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2021-11-11T00:00:00,2021,11,45,Excellent product.,"Works very well in getting rid of snails, slugs.",organic reviews,7.48,5,0,0,0,No,"works very well in getting rid of snails, slugs.",11/11/21,9,,,,,
18751,Garden,130148,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-15T00:00:00,2022,5,19,That the stuff really works,Not sure yet just put the product down in flower beds need to wait and see it really works,organic reviews,12.46,4,0,0,0,No,not sure yet just put the product down in flower beds need to wait and see it really works,5/15/22,19,,,,,
808,Garden,5368,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-10T00:00:00,2021,6,23,Does not work,This product does not kill anything,organic reviews,11.96,1,0,0,0,No,this product does not kill anything,6/10/21,6,,,,,
20000,Garden,131592,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-25T00:00:00,2022,5,21,My go to for slugs,This is what Ive used for years.  It really works great.,organic reviews,13.97,5,0,0,0,No,this is what ive used for years.  it really works great.,5/25/22,12,,,,,
